Status,40080111
Voltage,0.05 (-0.24)
Supply,24.1V / 0.2A/41.7C / 3.6W
DI,0
DO,0
Index,EncPos,TargetPos,ActVel,TargetVel,ActErr,ActCurD,ActCurQ
117,2028,2506,382.37,423.68,7,0.021,0.083
118,317,527,129.1,174.01,22,-0.033,0.05
119,7,7,-0.51,11.25,1,-0.003,-0.064
120,148,74,-59.14,-48.26,-4,-0.023,-0.092
121,1359,1041,-308.14,-258.3,6,-0.017,-0.061
122,4193,3607,-507.82,-497.57,0,0.005,-0.109
123,8066,7390,-600.55,-600,-2,0.03,-0.101
124,12068,11401,-600.78,-600,-4,-0.005,-0.073
125,16068,15401,-600.65,-600,-2,0.027,-0.064
126,20066,19401,-600.91,-600,1,0.004,-0.131
127,24069,23400,-599.73,-600,-1,0.014,-0.086
128,28068,27400,-600.36,-600,0,-0.009,-0.065
129,32066,31400,-632.75,-600,0,0.004,-0.105
130,36067,35400,-598.73,-600,1,-0.009,-0.085
131,40066,39409,-599.49,-600,2,0.012,-0.116
132,44066,43409,-633.23,-600,2,0.003,-0.103
133,48065,47409,-597.55,-600,3,-0.017,-0.068
134,52067,51399,-599.93,-600,2,-0.007,-0.079
135,56067,55420,-600.13,-600,4,-0.004,-0.075
136,60069,59419,-601.15,-600,5,-0.014,-0.086
137,64059,63418,-581.27,-596.52,5,0.001,-0.064
138,67507,67032,-430.97,-459.94,4,0.015,-0.075
139,69495,69269,-162.28,-212.47,-12,-0.013,-0.061
140,70011,69975,0.15,-24.85,-36,0.019,-0.047
141,69921,69966,69.27,28.56,7,-0.009,0.112
142,68954,69215,258.46,218.02,-1,-0.007,0.059
143,66381,66893,488,465.34,-1,0.03,0.056
144,62607,63239,597.88,597.51,-3,0.026,0.09
145,58607,59249,602.72,600,0,-0.015,0.042
146,54607,55239,632.85,600,-1,0.014,0.075
147,50607,51239,634.19,600,0,0.012,0.09
148,46608,47229,600.26,600,0,-0.006,0.099
149,42608,43230,600.36,600,-1,0.004,0.078
150,38606,39230,600.56,600,0,-0.006,0.076
151,34609,35230,632.5,600,-1,0.005,0.11
152,30610,31231,609.79,600,-2,-0.015,0.122
153,26609,27231,602.35,600,-2,0.007,0.087
154,22610,23221,601.83,600,-1,-0.012,0.107
155,18609,19221,632.32,600,-1,-0.02,0.113
156,14611,15220,600.77,600,-1,-0.023,0.104
157,10610,11221,597.04,600,-1,-0.016,0.118
158,6611,7211,599.92,599.96,-1,0.001,0.052
159,2986,3475,472.78,493.19,4,-0.019,0.078
160,718,973,213.24,251.94,19,-0.033,0.077
161,8,61,17.08,43.81,47,-0.002,0.093
162,24,10,-35.82,-12.32,-1,-0.012,-0.056
163,740,550,-232.02,-175.16,3,0.014,-0.039
164,3013,2563,-439.18,-424.85,-6,0.007,-0.077
165,6636,6048,-603.54,-588.05,0,-0.015,-0.081
166,10636,10051,-600.89,-600,-1,0.02,-0.102
167,14633,14041,-600.06,-600,1,0.001,-0.051
168,18634,18051,-600.85,-600,1,-0.005,-0.089
169,22632,22051,-602.98,-600,-2,0.019,-0.086
170,26630,26050,-601.88,-600,-1,0.009,-0.076
171,30635,30050,-601.59,-600,-4,-0.021,-0.103
172,34631,34050,-567.35,-600,0,0,-0.101
173,38630,38059,-579.28,-600,-1,0.019,-0.09
174,42631,42049,-601.19,-600,-3,0.02,-0.093
175,46631,46059,-603.71,-600,-3,-0.009,-0.072
176,50632,50059,-581.2,-600,-4,-0.009,-0.123
177,54631,54070,-603.08,-600,-3,0.002,-0.092
178,58630,58069,-603.03,-600,-5,-0.005,-0.097
179,62627,62079,-591.67,-600,-2,-0.013,-0.094
180,66408,65924,-500.41,-525.36,-6,-0.024,-0.068
181,68975,68710,-259.1,-297.44,-10,0.003,-0.072
182,69989,69873,-52.68,-70.88,-47,-0.009,-0.115
183,69994,69998,23.73,3.57,-10,-0.023,0.041
184,69469,69612,144.85,140.08,-1,-0.021,0.076
185,67487,67846,419.74,388.17,-3,0.044,0.076
186,64022,64544,597.1,574.64,1,0.002,0.068
187,60031,60570,600.23,600,2,0.005,0.115
188,56033,56579,604.67,600,-1,-0.039,0.079
189,52033,52569,597.95,600,-4,-0.01,0.072
190,48032,48569,599.1,600,-3,-0.032,0.085
191,44035,44560,597.64,600,-5,-0.027,0.079
192,40034,40560,597.46,600,-3,-0.003,0.086
193,36033,36560,599.49,600,-5,0.018,0.083
194,32035,32551,598.43,600,-3,0.002,0.078
195,28035,28551,597.75,600,-5,0.006,0.072
196,24034,24551,599.46,600,-5,-0.017,0.057
197,20033,20551,598.69,600,-5,-0.004,0.069
198,16032,16540,621.32,600,-4,0.009,0.076
199,12034,12541,597.2,600,-5,0.015,0.047
200,8032,8541,618.27,600,-4,0.02,0.073
201,4167,4631,542.23,549.99,-4,0.003,0.041
202,1328,1616,300.1,336.62,14,-0.002,0.083
203,83,212,102.55,98.6,43,-0.016,0.061
204,7,0,0.63,-0.07,-6,0.005,-0.081
205,356,258,-142.03,-107.82,5,-0.006,-0.069
206,2069,1758,-391.87,-348.72,4,0.007,-0.08
207,5328,4870,-559.03,-556.54,3,-0.019,-0.086
208,9300,8810,-599.63,-600,3,-0.004,-0.073
209,13302,12811,-599.18,-600,-1,-0.019,-0.089
210,17300,16811,-597.82,-600,1,-0.017,-0.085
211,21302,20811,-598.91,-600,1,-0.007,-0.108
212,25300,24810,-598.97,-600,-1,-0.011,-0.078
213,29303,28810,-599.14,-600,-1,-0.015,-0.066
214,33300,32820,-598.5,-600,0,-0.009,-0.089
215,37300,36820,-599.2,-600,1,-0.004,-0.078
216,41301,40829,-619.92,-600,-1,0.035,-0.12
217,45302,44829,-597.68,-600,-1,0.008,-0.085
218,49301,48819,-619.8,-600,1,0.007,-0.091
219,53303,52830,-598.82,-600,1,0.02,-0.077
220,57300,56830,-597.11,-600,1,0.022,-0.123
221,61300,60829,-599,-600,0,-0.005,-0.1
222,65232,64801,-548.77,-569.5,0,0.009,-0.104
223,68304,68018,-326.37,-376.42,-6,-0.016,-0.105
224,69790,69668,-130.84,-130.94,-21,-0.001,-0.095
225,70009,70000,0.47,-1.72,-9,-0.014,0.078
226,69775,69841,129.6,78.53,2,-0.02,0.053
227,68339,68589,342.1,308.38,2,-0.026,0.063
228,65302,65713,549.01,532.83,1,-0.03,0.09
229,61378,61830,597.27,600,2,0.011,0.107
230,57378,57829,599.61,600,1,0.021,0.095
231,53378,53819,601.15,600,3,0.029,0.103
232,49378,49829,567.22,600,5,-0.02,0.078
233,45378,45820,589.8,600,2,0.002,0.056
234,41378,41820,602.38,600,4,0.005,0.122
235,37378,37810,601.24,600,4,0.007,0.088
236,33380,33810,597.59,600,2,-0.032,0.037
237,29380,29811,600.33,600,4,-0.01,0.07
238,25378,25801,602.22,600,6,0.006,0.097
239,21379,21811,602.7,600,5,0.026,0.067
240,17378,17800,600.13,600,6,-0.008,0.107
241,13379,13800,600.4,600,4,-0.018,0.108
242,9378,9801,597.56,600,5,-0.001,0.117
243,5406,5804,568.43,584.81,3,-0.028,0.081
244,2114,2402,400.64,414.83,5,-0.007,0.07
245,370,485,123.84,165.88,8,0.004,0.051
246,1,5,-0.83,8.93,5,-0.011,0.001
247,1,0,0.05,0,-1,-0.009,-0.01
248,1,0,-0.25,0,-1,-0.014,-0.023
249,1,0,0.68,0,-1,-0.004,-0.011
250,1,0,0.84,0,-1,-0.008,0.005
251,1,0,-0.67,0,-1,0.001,0.012
252,1,0,0.49,0,-1,-0.005,0.016
253,1,0,-0.01,0,-1,-0.009,0.017
254,1,0,0.01,0,-1,-0.032,0
255,0,0,0.12,0,0,-0.007,0.018
256,-1,0,-0.06,0,1,0.005,0.037
257,-2,0,0.34,0,2,0.006,0.027
258,-3,0,-0.41,0,3,-0.028,0.039
259,-3,0,0.41,0,3,-0.017,0.009
260,-4,0,0.15,0,4,0.005,-0.006
261,-5,0,0.61,0,5,-0.024,-0.001
262,-5,0,0.64,0,5,-0.016,-0.014
263,-5,0,0.47,0,5,0.004,-0.037
264,-5,0,-0.19,-0.1,5,0.013,-0.052
265,261,260,-112.91,-108.32,2,-0.021,-0.038
266,1779,1776,-347.66,-350.62,3,0.019,-0.071
267,4885,4889,-545.75,-556.87,4,0.016,-0.073
268,8829,8830,-599.74,-600,1,0.011,-0.079
269,12829,12831,-599.79,-600,2,-0.012,-0.06
270,16830,16831,-599.99,-600,1,0.009,-0.09
271,20831,20831,-601.34,-600,1,0.026,-0.057
272,24833,24840,-580.49,-600,-3,-0.017,-0.102
273,28829,28840,-611.28,-600,1,0.011,-0.113
274,33831,32840,-590.27,-600,-3,-0.036,-0.118
275,40832,40759,-581.09,-600,-2,-0.009,-0.129
276,44831,44769,-599.67,-600,-1,-0.003,-0.112
277,48829,48769,-600.46,-600,1,-0.032,-0.113
278,52829,52770,-603.91,-600,2,-0.029,-0.087
279,56830,56770,-579.19,-600,1,-0.008,-0.129
280,60828,60779,-598.03,-600,1,-0.047,-0.094
281,64793,64735,-557.99,-571.45,-1,0.036,-0.047
282,68018,67980,-391.56,-379.53,-6,0.007,-0.055
283,69700,69658,-155.63,-133.61,-29,-0.022,-0.068
284,70000,69999,0.39,-2.16,-1,-0.023,0.081
285,69843,69849,66.11,76.33,2,0.004,0.104
286,68592,68615,296.05,304.45,2,0.002,0.083
287,65730,65758,539.95,530.33,1,-0.012,0.095
288,61850,61881,578.12,600,1,0.039,0.052
289,57848,57880,602.02,600,2,0.009,0.038
290,53846,53870,601.27,600,4,-0.023,0.063
291,49845,49870,601.53,600,4,-0.028,0.076
292,45848,45871,601.18,600,4,0.01,0.054
293,41847,41871,599.15,600,4,0.001,0.093
294,37847,37871,599.17,600,5,-0.026,0.105
295,33848,33861,591.51,600,3,0.01,0.112
296,29850,29862,635.38,600,2,-0.023,0.101
297,25846,25862,597.52,600,6,-0.041,0.127
298,21848,21862,601.96,600,4,-0.01,0.097
299,17846,17861,603.8,600,5,-0.046,0.166
300,13846,13851,602.48,600,5,-0.034,0.125
301,9849,9842,600.76,600,4,-0.031,0.122
302,4911,5844,601.39,585.4,5,-0.002,0.139
303,1791,2427,397.23,416.61,5,-0.013,0.101
304,262,501,139.97,166.46,8,0.003,0.076
305,11,17,-0.36,9.41,6,-0.012,0.055
306,11,11,0.77,0,0,-0.025,0.001
307,11,11,-0.44,0,0,0.02,0.008
308,11,11,-0.25,0,0,-0.021,0.029
309,11,11,-0.1,0,0,0.007,-0.005
310,11,11,0.28,0,0,-0.01,0.001
311,11,11,0.61,0,0,-0.005,-0.015
312,11,11,0.17,0,0,-0.007,0
313,11,11,0.68,0,0,0.012,0.028
314,11,11,1.05,0,0,0.005,0
315,11,11,0.63,0,0,-0.002,-0.037
316,11,11,0.55,0,0,-0.007,0.013
317,11,11,-0.76,0,0,0.012,0.022
318,11,11,-0.29,0,0,0.024,-0.043
319,11,11,-0.31,0,0,-0.003,-0.025
320,11,11,1.17,0,0,-0.023,0.007
321,11,11,0.06,0,0,0.003,-0.002
322,11,11,0.35,0,0,-0.008,-0.007
323,11,11,-0.2,0,0,-0.014,-0.002
324,11,11,0.01,0,0,0.02,0.023
325,11,11,0.75,0,0,0.011,-0.009
326,11,11,0.75,0,0,0.005,0.01
327,11,11,-0.2,0,0,0.012,-0.008
328,11,11,-0.17,0,0,0.014,-0.001
329,11,11,0.46,0,0,0.017,-0.007
330,11,11,-0.03,0,0,0.005,0.009
331,11,11,-0.43,0,0,0.005,-0.007
332,11,11,0.2,0,0,-0.013,0.011
333,11,11,0.23,0,0,0.012,-0.015
334,11,11,0.43,0,0,0.033,-0.019
335,11,11,0.03,0,0,-0.003,0.028
336,11,11,0.26,0,0,0.001,0.021
337,11,11,-0.18,0,0,0,-0.008
338,11,11,-0.33,0,0,-0.005,-0.032
339,11,11,0.24,0,0,-0.02,0.012
