Status,40080111
Voltage,-0.10 (-0.77)
Supply,24.2V / 0.2A/40.2C / 3.8W
DI,0
DO,0
Index,EncPos,TargetPos,ActVel,TargetVel,ActErr,ActCurD,ActCurQ
0,-6,0,0.09,0,6,0.006,-0.256
1,5,0,-4.13,0,-4,-0.029,-0.249
2,3,0,2.22,0,-3,0.025,0.075
3,-6,0,0.02,0,6,-0.007,-0.231
4,5,0,-3.14,0,-5,0.008,-0.154
5,1,0,7.55,0,-1,0.016,0.083
6,-5,0,-1.54,0,5,-0.018,-0.274
7,6,0,-1.76,0,-6,0.009,-0.045
8,-3,0,8.26,0,3,-0.008,0.11
9,-3,0,-2.13,0,3,0.038,-0.299
10,6,0,0.33,0,-6,0.017,-0.012
11,-5,0,-1.16,0,5,-0.026,-0.097
12,-1,0,-0.98,0,1,0.022,-0.295
13,6,0,0.87,0,-6,0.021,0.051
14,-6,0,0.16,0,6,0.027,-0.255
15,-1,0,-9.21,0,1,0.025,-0.265
16,6,0,0,0,-6,-0.001,0.048
17,-6,0,2.2,0,6,-0.002,-0.184
18,0,0,-1.65,0,0,0.002,-0.246
19,5,0,1.26,0,-5,-0.012,0.062
20,-6,0,1.19,0,6,-0.014,-0.136
21,1,0,-3.06,0,-1,0.028,-0.286
22,4,0,1.11,0,-4,-0.001,0.016
23,-6,0,0.03,0,6,0.021,-0.232
24,4,0,-2.22,0,-4,0.014,-0.304
25,3,0,1.82,0,-3,-0.002,0.089
26,-5,0,1.8,0,6,-0.003,-0.234
27,6,0,-1.03,0,-5,0.001,-0.17
28,-4,0,2.93,0,-1,0.04,0.079
29,-3,0,-0.23,0,5,0.031,-0.292
30,6,0,-2.11,0,-6,0.001,-0.103
31,-5,0,3.56,0,2,0.02,0.05
32,-1,0,-0.93,0,4,0.023,-0.283
33,5,0,-0.72,0,-6,0.01,0.005
34,-6,0,2.83,0,5,-0.008,0.021
35,2,0,-1.93,0,2,0.006,-0.279
36,4,0,-0.02,0,-6,-0.001,0.021
37,-6,0,0.49,0,6,0.04,-0.095
38,5,0,-2.02,0,-1,-0.003,-0.258
39,2,0,1.33,0,-5,-0.011,0.052
40,-5,0,0.27,0,6,-0.007,-0.21
41,5,0,0.47,0,-4,0.021,-0.329
42,-1,0,3.2,0,-3,-0.014,0.076
43,-4,0,-0.14,0,6,0.025,-0.23
44,6,0,-0.47,0,-5,-0.021,-0.113
45,-4,0,2.6,0,-1,0.03,0.038
46,-3,0,-1.87,0,5,0.029,-0.28
47,6,0,-0.42,0,-6,0.018,-0.051
48,-5,0,2.22,0,2,0.005,0.066
49,-1,0,-7.34,0,3,0.038,-0.262
50,5,0,0.36,0,-6,-0.01,-0.008
51,-6,0,0.9,0,5,0.007,-0.01
52,3,0,-3.17,0,1,-0.012,-0.305
53,4,0,1.06,0,-5,-0.007,0.092
54,-6,0,-0.77,0,6,-0.011,-0.138
55,5,0,-2.3,0,-1,0.015,-0.306
56,2,0,1.4,0,-5,-0.024,0.03
57,-5,0,-0.67,0,6,0,-0.215
58,5,0,-0.55,0,-3,0.015,-0.231
59,-1,0,1.68,0,-3,0.013,0.065
60,-4,0,-1.28,0,6,0.001,-0.279
61,6,0,-0.8,0,-5,0.004,-0.159
62,-4,0,2.42,0,0,-0.028,0.092
63,-3,0,-1.45,0,5,0.005,-0.315
64,6,0,0.49,0,-6,0.024,-0.045
65,-5,0,1.06,0,3,0.002,0.067
66,0,0,-2.06,0,3,0.033,-0.285
67,5,0,0.88,0,-6,0.012,0.007
68,-6,0,0.2,0,5,0.019,-0.069
69,3,0,-2.06,0,1,-0.001,-0.255
70,3,0,1.32,0,-5,-0.005,0.032
71,-6,0,-5.73,0,6,0.014,-0.127
72,5,0,-1.91,0,-3,-0.007,-0.299
73,0,0,2.19,0,-3,0.015,0.121
74,-5,0,-2.01,0,6,0.013,-0.228
75,6,0,-1.44,0,-5,0.034,-0.222
76,-3,0,2.78,0,-1,0.022,0.003
77,-4,0,-8.14,0,5,0.025,-0.291
78,6,0,-0.39,0,-6,0.045,-0.136
79,-5,0,2.07,0,2,0.013,0.105
80,-1,0,-2.49,0,4,-0.019,-0.278
81,5,0,0.48,0,-6,0.021,-0.023
82,-6,0,1.54,0,5,-0.008,0.015
83,2,0,-3.05,0,1,-0.031,-0.247
84,4,0,0.89,0,-6,0.003,0.099
85,-5,0,-0.39,0,6,-0.002,-0.11
86,4,0,-4.87,0,-1,0.025,-0.185
87,2,0,1.17,0,-4,0.027,0.102
88,-5,0,-0.84,0,6,0.026,-0.187
89,6,0,-2.42,0,-4,0,-0.254
90,-1,0,2.58,0,-2,0.018,0.102
91,-4,0,-1.42,0,5,-0.028,-0.293
92,6,0,-0.85,0,-6,0.007,-0.136
93,-5,0,2.03,0,1,-0.017,0.068
94,-2,0,-8.36,0,4,0.021,-0.27
95,5,0,0.06,0,-6,-0.006,-0.014
96,-6,0,0.71,0,5,-0.015,0.041
97,1,0,-3.51,0,2,-0.022,-0.263
98,4,0,0.28,0,-5,-0.009,0.086
99,-5,0,0.66,0,6,-0.006,-0.081
100,4,0,-1.46,0,0,0.034,-0.254
101,2,0,1.67,0,-4,0.007,0.056
102,-5,0,0.51,0,6,0.016,-0.215
103,5,0,0.26,0,-3,0.019,-0.281
104,0,0,9.67,0,-3,-0.005,0.058
105,-4,0,-0.58,0,5,-0.002,-0.338
106,6,0,-0.99,0,-5,-0.029,-0.123
107,-3,0,2.36,0,-1,0.013,0.068
108,-4,0,0,0,5,-0.014,-0.288
109,6,0,-0.34,0,-5,0.026,-0.139
110,-5,0,3.49,0,1,0.015,0.102
111,-2,0,-1.47,0,4,0.038,-0.294
112,5,0,1,0,-6,-0.013,-0.04
113,-6,0,1.12,0,4,-0.023,0.016
114,0,0,-2.34,0,2,0.014,-0.29
115,5,0,7.1,0,-5,-0.015,-0.018
116,-6,0,1.1,0,5,0.032,-0.065
117,3,0,1.28,0,0,0.007,-0.319
118,4,0,1.23,0,-5,0.013,0.006
119,-5,0,-0.54,0,5,-0.011,-0.262
120,3,0,-1.22,0,0,-0.018,-0.287
121,3,0,1.32,0,-4,0.036,0.024
122,-5,0,-0.58,0,6,0.032,-0.179
123,5,0,-1.19,0,-3,-0.002,-0.301
124,0,0,1.74,0,-3,0.049,0.048
125,-4,0,-1.11,0,5,0.007,-0.314
126,6,0,-1.69,0,-5,0.003,-0.144
127,-4,0,2.91,0,0,0.023,0.101
128,-3,0,-1.32,0,4,-0.025,-0.35
129,6,0,0.66,0,-6,0.006,-0.059
130,-5,0,1.91,0,3,0.017,0.066
131,-2,0,-0.78,0,4,0.047,-0.253
132,5,0,1.18,0,-6,0.043,-0.034
133,-6,0,1.09,0,5,0.013,0.013
134,1,0,-2.59,0,2,0.045,-0.272
135,5,0,1.39,0,-6,0.01,0.025
136,-5,0,0.55,0,5,-0.013,-0.152
137,1,0,-7.84,0,1,0.055,-0.308
138,4,0,1.11,0,-5,-0.003,0.05
139,-5,0,-0.32,0,5,-0.025,-0.179
140,3,0,-3,0,0,-0.002,-0.324
141,3,0,1.1,0,-5,0.006,0.027
142,-5,0,0.33,0,6,0.002,-0.223
143,5,0,-3.09,0,-3,-0.019,-0.323
144,1,0,1.81,0,-4,-0.003,-0.002
145,-5,0,-0.57,0,5,0.023,-0.309
146,5,0,-1.75,0,-3,0.018,-0.256
147,0,0,1.74,0,-3,-0.002,0.032
148,-5,0,-0.4,0,5,0.03,-0.279
149,6,0,-0.81,0,-5,0.011,-0.256
150,-2,0,2.37,0,-1,-0.023,0.006
151,-4,0,-0.19,0,5,-0.011,-0.312
152,6,0,-1.41,0,-5,-0.021,-0.16
153,-2,0,0.45,0,-1,-0.008,0.044
154,-4,0,-1.06,0,5,0.012,-0.311
155,6,0,-0.58,0,-5,-0.01,-0.204
156,-2,0,2.68,0,-1,0.007,0.037
157,-4,0,-2.03,0,5,-0.013,-0.197
158,6,0,-0.86,0,-5,-0.002,-0.136
159,-4,0,2.76,0,1,0,0.047
160,-3,0,-1.59,0,4,0.037,-0.305
161,5,0,-0.25,0,-5,0.011,-0.061
162,-4,0,1.53,0,1,-0.023,0.013
163,-2,0,-1.51,0,3,0.021,-0.254
164,5,0,-0.74,0,-5,0.036,-0.078
165,-4,0,1.39,0,3,0.023,0.031
166,-1,0,-7.42,0,2,0.017,-0.284
167,3,0,-5.96,0,-4,0.018,-0.06
168,-2,0,1.01,0,2,0.039,-0.118
169,257,121,-156.86,-91.53,5,0.019,-0.267
170,3004,2278,-691.33,-594.78,0,0.007,-0.178
171,9377,8113,-1140.72,-1101.21,1,-0.011,-0.205
172,17333,15991,-1200.15,-1200,2,-0.032,-0.147
173,25333,24010,-1201.35,-1200,2,0,-0.183
174,33332,32010,-1176.64,-1200,2,-0.041,-0.147
175,41331,39989,-1200.7,-1200,1,-0.013,-0.175
176,49331,48028,-1184.19,-1200,2,-0.028,-0.246
177,57330,56028,-1203.5,-1200,2,-0.026,-0.212
178,65331,64028,-1202.77,-1200,1,-0.015,-0.145
179,73331,72008,-1200.2,-1200,1,-0.048,-0.14
180,81332,80029,-1200.17,-1200,2,-0.038,-0.282
181,89330,88029,-1202.07,-1200,2,-0.083,-0.104
182,97330,96028,-1217.5,-1200,1,-0.071,-0.174
183,105331,104028,-1201.36,-1200,1,-0.011,-0.193
184,113329,112047,-1200.19,-1200,1,0.007,-0.206
185,121330,120067,-1199.1,-1200,1,-0.046,-0.2
186,129329,128046,-1200.77,-1200,1,-0.111,-0.127
187,137329,136066,-1199.08,-1200,2,-0.041,-0.143
188,145329,144066,-1193.55,-1200,2,-0.035,-0.186
189,153329,152066,-1192.69,-1200,2,-0.049,-0.151
190,161328,160066,-1208.59,-1200,1,-0.036,-0.083
191,169328,168066,-1223.61,-1200,1,0,-0.062
