Status,40080015
Voltage,-1.81 (-13.78)
Supply,24.1V / 0.2A/44.0C / 5.6W
DI,0
DO,0
Index,EncPos,TargetPos,ActVel,TargetVel,ActErr,ActCurD,ActCurQ
0,84090,83709,-1201.87,-1200,0,0.006,-0.203
1,92089,91708,-1199.67,-1200,0,0.019,-0.173
2,100089,99688,-1200.4,-1200,0,-0.039,-0.178
3,108089,107708,-1192.45,-1200,-1,-0.004,-0.09
4,116088,115707,-1201.44,-1200,-1,0.001,-0.174
5,124088,123727,-1197.87,-1200,0,0.094,-0.188
6,132086,131726,-1208.76,-1200,-1,0.021,-0.149
7,140088,139726,-1202.01,-1200,0,0.018,-0.232
8,148087,147726,-1223.51,-1200,0,0.024,-0.182
9,156088,155746,-1202.15,-1200,-1,0.009,-0.141
10,164087,163726,-1202.21,-1200,0,0.034,-0.235
11,172087,171746,-1202.62,-1200,0,0.032,-0.201
12,180063,179730,-1170.03,-1176.77,0,-0.016,-0.239
13,186645,186445,-755.93,-771.1,1,0.025,-0.117
14,189652,189602,-198.64,-209.68,3,0.013,-0.051
15,189998,189998,15.64,5.23,0,0.004,0.013
16,188979,189081,378.24,342.44,0,0.025,0.062
17,184562,184827,934.02,918.09,1,0.015,0.154
18,177128,177449,1199.48,1199.95,1,0.045,0.139
19,169129,169430,1200.08,1200,1,-0.026,0.124
20,161129,161450,1200.01,1200,1,0.028,0.194
21,153129,153431,1176.7,1200,1,0.042,0.253
22,145130,145411,1199.38,1200,1,0.029,0.174
23,137131,137432,1198.83,1200,0,0.009,0.21
24,129131,129412,1200.52,1200,1,0.053,0.218
25,121130,121412,1177.13,1200,0,0.082,0.245
26,113130,113431,1200.08,1200,1,0.035,0.191
27,105130,105391,1200,1200,1,0.025,0.189
28,97131,97392,1199.02,1200,1,0.09,0.187
29,89131,89412,1199.49,1200,1,0.025,0.201
30,81131,81392,1200.01,1200,1,0.037,0.204
31,73132,73373,1176.2,1200,1,-0.018,0.134
32,65133,65414,1199.71,1200,0,0.045,0.181
33,57133,57394,1199.35,1200,1,0.052,0.191
34,49133,49374,1199.46,1200,1,0.03,0.177
35,41133,41374,1199.83,1200,2,0.008,0.149
36,33133,33374,1199.35,1200,1,0.046,0.137
37,25133,25354,1199.77,1200,1,-0.04,0.182
38,17134,17374,1202.55,1200,1,0.007,0.155
39,9186,9396,1164.08,1154.57,0,0.05,0.166
40,2892,3017,672.75,706.93,-2,-0.004,0.111
41,251,266,154.06,160.98,-17,0.008,0.071
42,1,11,-14.28,-18.23,11,-0.018,-1.046
43,1287,1224,-423,-409.16,7,0.033,-0.918
44,6099,5918,-984.5,-974.37,-2,-0.075,-0.184
45,13691,13511,-1183.37,-1200,0,-0.027,-0.133
46,21690,21510,-1182.49,-1200,0,-0.024,-0.145
47,29689,29490,-1200.49,-1200,0,0.034,-0.122
48,37688,37489,-1199.94,-1200,1,-0.033,-0.206
49,45687,45509,-1222.99,-1200,0,-0.07,-0.161
50,53687,53528,-1202.07,-1200,0,-0.035,-0.175
51,61688,61528,-1191.8,-1200,0,-0.015,-0.183
52,69688,69508,-1199.19,-1200,-1,-0.034,-0.143
53,77689,77529,-1199.93,-1200,0,-0.014,-0.169
54,85688,85529,-1202.42,-1200,0,0.011,-0.184
55,93688,93548,-1182.92,-1200,1,0.052,-0.263
56,101687,101548,-1199.3,-1200,0,-0.052,-0.192
57,109687,109528,-1197.96,-1200,1,-0.037,-0.096
58,117687,117567,-1183.51,-1200,0,0.015,-0.164
59,125685,125546,-1200.16,-1200,0,0.025,-0.167
60,133685,133566,-1199.76,-1200,0,-0.045,-0.142
61,141685,141566,-1199.75,-1200,0,-0.024,-0.094
62,149685,149566,-1199.58,-1200,0,0.028,-0.199
63,157685,157586,-1199.78,-1200,1,-0.028,-0.189
64,165685,165586,-1199.69,-1200,1,0.07,-0.179
65,173686,173586,-1192.36,-1200,1,0.082,-0.207
66,181587,181494,-1111.53,-1123.89,0,0.029,-0.145
67,187556,187505,-635.99,-636.99,1,-0.021,-0.111
68,189847,189842,-137.85,-116.07,5,-0.019,-0.025
69,189964,189966,34.82,39.45,0,-0.025,0.094
70,188408,188441,480.95,474.22,0,-0.015,0.184
71,183243,183312,1029.29,1025.69,-1,-0.031,0.153
72,175530,175609,1201.03,1200,-1,-0.009,0.172
73,167530,167610,1177.05,1200,-1,-0.043,0.173
74,159531,159610,1199.77,1200,-1,0.049,0.183
75,151532,151591,1197.64,1200,-1,-0.003,0.154
76,143533,143591,1182.49,1200,-1,-0.047,0.146
77,135533,135592,1199.74,1200,-1,-0.055,0.219
78,127533,127592,1199.72,1200,-2,-0.018,0.156
79,119533,119572,1199.43,1200,-1,-0.009,0.157
80,111533,111551,1208.17,1200,-1,-0.023,0.171
81,103532,103551,1183.29,1200,0,-0.001,0.139
82,95533,95552,1199.97,1200,-1,-0.044,0.124
83,87533,87552,1199.92,1200,-1,0.016,0.185
84,79534,79532,1191.65,1200,-2,0.003,0.105
85,71535,71533,1207.88,1200,-1,0.036,0.177
86,63535,63534,1200.53,1200,-2,0.051,0.184
87,55535,55534,1200.11,1200,-1,-0.026,0.137
88,47535,47534,1199.92,1200,-1,-0.015,0.179
89,39535,39534,1182.5,1200,-1,-0.009,0.133
90,31535,31534,1201.46,1200,-1,-0.007,0.168
