Status,40080111
Voltage,-0.10 (0.18)
Supply,24.3V / 0.2A/41.4C / 3.6W
DI,0
DO,0
Index,EncPos,TargetPos,ActVel,TargetVel,ActErr,ActCurD,ActCurQ
0,1,0,25.39,0,1,0.001,0.101
1,-2,0,-27.74,0,3,-0.03,-0.042
2,0,0,22.88,0,1,0.014,0.08
3,3,0,-6.71,0,2,0.004,0.052
4,-2,0,-29.21,0,-2,-0.021,-0.061
5,0,0,12.76,0,-2,0.022,0.015
6,0,0,-10.39,0,4,-0.01,-0.026
7,0,0,9.93,0,-2,0.012,0.005
8,2,0,0.17,0,2,-0.01,0.068
9,-2,0,5.35,0,-3,0.001,-0.063
10,2,0,3.84,0,3,-0.006,0.107
11,-2,0,-1.13,0,-3,0.018,-0.097
12,4,0,27.23,0,-2,-0.006,0.104
13,-2,0,-32.25,0,2,-0.015,-0.044
14,2,0,26.94,0,-2,-0.007,-0.003
15,-4,0,-37.99,0,3,0.007,-0.021
16,1,0,24.27,0,-1,-0.002,-0.039
17,-3,0,-25.87,0,3,-0.014,-0.047
18,3,0,19.26,0,-3,0.014,0.014
19,2,0,-18.37,0,1,0.005,0.099
20,0,0,14.54,0,-3,0.007,-0.044
21,-1,0,-19.54,0,3,-0.012,0.081
22,-3,0,9.71,0,0,0.025,-0.086
23,1,0,-12.57,0,2,0.053,0.126
24,-1,0,-0.61,0,-1,0.009,-0.058
25,2,0,19.31,0,-3,-0.011,0.007
26,-3,0,-23.15,0,3,-0.01,0.051
27,1,0,23.9,0,-2,-0.004,-0.058
28,-3,0,-32.77,0,3,-0.003,0.06
29,2,0,22.19,0,-4,-0.008,-0.09
30,2,0,-5.38,0,0,-0.003,0.108
31,-3,0,-4.55,0,2,0.018,-0.034
32,2,0,25.8,0,-3,0.019,-0.067
33,-1,0,-23.81,0,2,0,0.109
34,0,0,14.57,0,-1,-0.014,-0.122
35,2,0,-6.17,0,-1,-0.017,0.091
36,-3,0,-10.46,0,2,-0.017,-0.035
37,2,0,38.5,0,-2,0.008,-0.084
38,-2,0,-17.82,0,2,0.022,0.092
39,-1,0,15.03,0,1,-0.01,-0.111
40,2,0,-6.51,0,-3,-0.005,0.018
41,-3,0,5.49,0,3,0.006,-0.004
42,2,0,-5.07,0,-3,0.009,-0.029
43,-2,0,-14.26,0,2,-0.012,0.078
44,2,0,26.8,0,-2,0.01,-0.074
45,-2,0,-26.72,0,1,0.004,0.068
46,0,0,21.13,0,1,-0.002,-0.047
47,-3,0,-15.35,0,2,0.02,0.124
48,2,0,27.22,0,-1,0.002,-0.07
49,2,0,-4.65,0,-2,0,-0.034
50,-2,0,5.63,0,3,0.001,0.057
51,3,0,10.17,0,-3,0.026,-0.052
52,-4,0,-19.71,0,3,-0.004,0.101
53,2,0,35.15,0,1,-0.004,-0.13
54,0,0,-32.85,0,-1,-0.013,0.084
55,0,0,6.94,0,1,0.003,0.049
56,2,0,25.5,0,0,-0.02,-0.082
57,-2,0,-21.42,0,-1,0.024,0.043
58,0,0,16.85,0,3,0.01,-0.029
59,0,0,-10.14,0,-2,0.007,-0.089
60,-1,0,7.56,0,2,0.016,0.097
61,2,0,-5.96,0,-2,0.022,-0.073
62,-2,0,-1.08,0,1,0.002,0.117
63,2,0,20.49,0,1,-0.025,-0.033
64,-4,0,-15.98,0,1,0.007,0.108
65,3,0,26.79,0,2,-0.006,-0.09
66,1,0,-11.19,0,-4,0.007,-0.045
67,-2,0,6.44,0,2,0.007,0.108
68,1,0,-2.64,0,0,0.003,-0.142
69,-3,0,-4.36,0,0,0.025,0.082
70,2,0,34.83,0,3,-0.001,0.037
71,-2,0,-25.89,0,-3,-0.009,-0.041
72,0,0,14.23,0,3,0.01,0.103
73,1,0,-11.51,0,-1,0.031,-0.092
74,-2,0,4.03,0,1,0.004,0.119
75,2,0,17.42,0,2,-0.005,-0.033
76,-2,0,-4.93,0,-2,-0.019,0.027
77,3,0,18.3,0,3,-0.008,0.04
78,-2,0,-18.28,0,-3,0.003,-0.01
79,1,0,32.76,0,3,-0.002,0.085
80,-1,0,-23.03,0,-3,0.001,-0.093
81,-1,0,9.04,0,1,-0.007,0.126
82,0,0,-7,0,0,0,-0.106
83,-2,0,12.35,0,0,-0.011,0.061
84,0,0,-14.68,0,0,-0.006,-0.113
85,0,0,9.95,0,0,0.018,0.103
86,2,0,-5.44,0,2,0.008,-0.074
87,-2,0,-5.5,0,-3,-0.033,0.025
88,0,0,-6.13,0,3,-0.003,-0.046
89,-4,0,3.11,0,0,-0.005,0.012
90,0,0,-9.85,0,2,-0.032,-0.034
91,-1,0,6.67,0,-3,-0.001,-0.027
92,3,0,33.73,0,1,0,0.082
93,1,0,-22.09,0,-1,-0.011,-0.083
94,-1,0,9.45,0,-2,0.006,0.039
95,1,0,-3.79,0,3,-0.001,0.019
96,-2,0,10.24,0,-1,0.009,0.011
97,2,0,-12.46,0,1,0.01,0.026
98,-2,0,-0.57,0,-3,0.022,-0.083
99,1,0,-5.95,0,4,-0.008,0.06
100,-2,0,-10.76,0,-3,0.018,-0.094
101,2,0,22.75,0,-1,-0.011,0.057
102,0,0,-10.37,0,3,-0.015,0.038
103,-2,0,8.73,0,-2,0.012,-0.031
104,2,0,-5.75,0,3,0.008,0.092
105,-3,0,-3.51,0,-3,0.012,-0.1
106,3,0,29.49,0,0,-0.008,0.113
107,-3,0,-24.84,0,2,-0.02,-0.06
108,2,0,24.03,0,-1,-0.009,0.082
109,-2,0,-30.05,0,0,-0.004,-0.07
110,2,0,26.62,0,-2,0.017,-0.026
111,-3,0,-23.61,0,2,-0.009,-0.058
112,3,0,23.89,0,-2,0.002,0.077
113,-2,0,-30.21,0,3,-0.004,0.014
114,2,0,29.36,0,-2,-0.011,-0.042
115,-2,0,-30.24,0,2,0.006,0.05
116,3,0,25.96,0,-2,0.03,0.055
117,-4,0,4.86,0,0,-0.022,-0.126
118,-2,0,-23.02,0,4,-0.024,0.011
119,1,0,9.91,0,-4,0.012,-0.099
120,3,0,-4.98,0,1,0.009,0.139
121,-2,0,12.15,0,-1,-0.01,-0.09
122,-1,0,-12.74,0,3,0.005,0.069
123,0,0,17.02,0,-2,0.013,-0.051
124,-1,0,-18.87,0,2,-0.031,0.054
125,2,0,18.15,0,-4,0.007,-0.09
126,1,0,-12.27,0,0,-0.008,0.114
127,-2,0,10.51,0,-1,0.01,-0.128
128,1,0,-8.29,0,1,0.01,0.135
129,0,0,9.4,0,-1,-0.011,-0.073
130,2,0,-3.54,0,0,-0.007,0.078
131,-2,0,9.27,0,0,0.003,-0.079
132,-2,0,-32.32,0,2,-0.027,0.121
133,2,0,18.45,0,-2,0.01,-0.044
134,-2,0,-15.86,0,2,0,0.029
135,4,0,6.06,0,-4,0,-0.039
136,-2,0,6.48,0,2,-0.011,-0.018
137,-1,0,-11.2,0,1,0.026,0.08
138,1,0,23.69,0,-1,0.022,-0.092
139,-4,0,-10.79,0,4,0.003,0.054
140,2,0,-5.57,0,-2,0.023,-0.02
141,-1,0,6.3,0,2,-0.013,0.039
142,5,0,10.21,0,-5,0.014,-0.036
143,-2,0,-3.59,0,2,0,0.034
144,0,0,-11.56,0,-2,-0.002,-0.005
145,1,0,18.47,0,0,-0.018,-0.139
146,-3,0,-17.15,0,3,0.025,0.105
147,0,0,-16.92,0,-3,0.002,-0.01
148,3,0,20.84,0,-2,0.001,-0.079
149,-2,0,5.22,0,3,0.011,0.1
150,0,0,-15.01,0,-2,0.015,0.006
151,2,0,22.34,0,0,0.007,-0.087
152,-1,0,6.75,0,2,0,0.085
153,-1,0,-12.55,0,-2,-0.011,0.067
154,2,0,-5.79,0,-3,0.001,-0.091
155,3,0,27.02,0,0,-0.005,-0.092
156,-2,0,-3,0,1,0.002,0.117
157,-3,0,-19.36,0,0,-0.005,0.066
158,2,0,-8.67,0,-4,-0.007,-0.02
159,4,0,33.7,0,-1,-0.024,-0.084
160,0,0,15.58,0,3,-0.009,0.036
161,-3,0,-16.91,0,0,0.009,0.134
162,-2,0,-28.84,0,-2,0.027,0.015
163,-2,0,-19.76,0,-2,0.007,-0.084
164,2,0,-5.91,0,-2,-0.003,-0.123
165,5,0,42.85,0,1,0.009,0.024
166,-2,0,1.97,0,2,0.002,0.106
167,-3,0,-20.07,0,-2,0.014,0.037
168,-4,0,-42.71,0,-1,0.002,-0.048
169,1,0,-13.77,0,-3,-0.01,-0.079
170,4,0,30.03,0,1,-0.022,0.035
171,-2,0,5.98,0,0,-0.017,0.135
172,-4,0,-14.47,0,-1,-0.01,-0.048
173,-4,0,-19.05,0,-1,-0.004,-0.05
174,-2,0,-13.69,0,-1,0.018,-0.139
175,4,0,3.04,0,0,0.011,0
176,2,0,-2.92,0,-3,0.005,-0.06
177,1,0,0.04,0,-1,0.011,0.022
178,0,0,0.58,0,0,-0.012,-0.004
179,-1,0,7.34,0,2,-0.011,0.051
180,-2,0,0.12,0,2,0.013,-0.026
181,-3,0,-0.13,0,3,-0.011,-0.003
182,-2,0,-7.4,0,1,0.005,-0.07
183,113,106,-83.67,-84.49,5,0.025,-0.087
184,2269,2170,-597.78,-578.29,8,-0.02,-0.115
185,8124,7930,-1120.22,-1093.66,-9,0.001,-0.168
186,16004,15811,-1203.85,-1200,-9,-0.014,-0.19
187,24003,23790,-1203.45,-1200,-9,-0.047,-0.134
188,32002,31790,-1209.88,-1200,-9,-0.023,-0.14
189,40001,39809,-1224.79,-1200,-10,-0.034,-0.194
190,48001,47808,-1223.09,-1200,-11,-0.016,-0.138
191,56001,55828,-1211.07,-1200,-9,-0.009,-0.164
192,64001,63828,-1223.26,-1200,-10,0.014,-0.157
193,72002,71828,-1202.01,-1200,-10,0.001,-0.149
194,80002,79849,-1218.19,-1200,-10,0.041,-0.16
195,88001,87829,-1198.78,-1200,-9,0.017,-0.172
196,96002,95848,-1203.74,-1200,-11,0.03,-0.183
197,104000,103848,-1223.48,-1200,-9,0.009,-0.154
198,112001,111847,-1201.36,-1200,-11,-0.044,-0.159
199,120000,119847,-1217.04,-1200,-10,-0.008,-0.182
200,127998,127866,-1224.19,-1200,-10,-0.02,-0.167
201,136000,135986,-1218.56,-1200,-13,0.01,-0.144
202,143999,143986,-1223.8,-1200,-12,0.028,-0.17
203,152000,151986,-1208.98,-1200,-13,0.007,-0.147
204,159998,160006,-1217.86,-1200,-11,0.022,-0.158
205,167998,167986,-1222.77,-1200,-12,0.006,-0.182
206,175999,176006,-1226.43,-1200,-13,0.007,-0.178
207,185229,183666,-1013.9,-1011.9,-11,0.026,-0.198
208,188591,188595,-463.61,-456.91,-4,0.036,-0.123
209,189998,189979,-20.53,-31.42,-5,-0.022,-0.055
210,189504,189798,125.46,128.64,-8,0.02,0.122
211,186061,187258,663.95,659.18,-6,0.001,0.088
212,179176,181064,1126.16,1134.38,-9,-0.014,0.158
213,171184,173129,1169.84,1200,-6,-0.003,0.147
214,163185,165130,1189.21,1200,-6,0.056,0.179
215,155186,157111,1165.62,1200,-7,0.006,0.166
216,147186,149131,1176.14,1200,-7,0.01,0.153
217,139186,141112,1166.61,1200,-7,-0.004,0.144
218,131186,133112,1163.95,1200,-7,0.02,0.183
219,123186,125112,1179.83,1200,-7,0.044,0.166
220,115186,117112,1170.68,1200,-6,-0.001,0.162
221,107185,109091,1189.44,1200,-6,0.011,0.143
222,99186,101091,1179.34,1200,-9,-0.004,0.161
223,91186,93092,1179.88,1200,-7,0.041,0.152
224,83188,85092,1218.74,1200,-7,0.03,0.163
225,75189,77073,1219,1200,-7,-0.01,0.134
226,67189,69073,1228.12,1200,-7,0.013,0.167
227,59190,61074,1230.11,1200,-8,0.018,0.182
228,51189,53094,1187.04,1200,-7,-0.009,0.102
229,43189,45074,1229.02,1200,-8,-0.027,0.14
230,35189,37054,1222.87,1200,-6,0.02,0.133
231,27190,29054,1214.02,1200,-8,-0.003,0.164
232,19188,21054,1211.45,1200,-7,0.024,0.125
233,11188,13054,1219.87,1200,-5,-0.018,0.157
234,4195,5566,829.67,957.92,12,0.006,0.117
235,578,1078,257.55,388.18,3,-0.013,0.14
236,0,5,-0.98,12.57,3,0.023,0.019
237,675,327,-287.33,-176.46,7,-0.001,-0.021
238,4511,3290,-875.72,-728.77,5,-0.003,-0.105
239,11639,9818,-1229.69,-1162.69,12,-0.018,-0.127
240,19637,17811,-1214.03,-1200,14,0.006,-0.117
241,27638,25810,-1207.46,-1200,14,-0.002,-0.099
242,35636,33809,-1217.94,-1200,13,0.047,-0.129
243,43636,41809,-1229.06,-1200,14,0.06,-0.161
244,51637,49828,-1219.84,-1200,13,-0.01,-0.095
245,59635,57828,-1228.5,-1200,13,-0.015,-0.132
246,67636,65828,-1205.08,-1200,14,0.003,-0.136
247,75636,73848,-1225.66,-1200,14,-0.009,-0.112
248,83637,81849,-1204.65,-1200,14,-0.008,-0.167
249,91636,89828,-1206.24,-1200,13,0.021,-0.14
250,99636,97828,-1206.43,-1200,14,0.01,-0.142
251,107636,105848,-1220.09,-1200,13,-0.021,-0.139
252,115634,113847,-1220.26,-1200,13,-0.017,-0.145
253,123634,121847,-1220.13,-1200,14,-0.018,-0.115
254,131633,129866,-1228.61,-1200,13,0.003,-0.121
255,139633,137866,-1217.93,-1200,12,-0.039,-0.15
256,147632,145866,-1212.9,-1200,12,0.034,-0.166
257,155633,153886,-1210.89,-1200,13,-0.002,-0.138
258,163633,161886,-1222.82,-1200,13,-0.007,-0.119
259,171634,169886,-1213.33,-1200,12,0.016,-0.163
260,179624,177886,-1189.5,-1199.34,9,-0.004,-0.133
261,186357,185143,-781.54,-900.3,-13,0.03,-0.155
262,189583,189203,-216.05,-323.83,-3,-0.01,-0.121
263,189998,190000,7.31,-2.57,2,-0.012,0.08
264,189110,189515,348.42,228.03,-5,-0.011,0.096
265,184897,186121,898.33,795.16,8,-0.003,0.124
266,177546,179261,1162.07,1182.86,4,-0.034,0.169
267,169547,171269,1161.83,1200,3,-0.025,0.164
268,161547,163270,1162.59,1200,2,-0.031,0.197
269,153548,155251,1165.25,1200,3,0.001,0.159
