Status,40080111
Voltage,-0.02 (-0.14)
Supply,24.1V / 0.2A/37.1C / 3.6W
DI,0
DO,0
Index,EncPos,TargetPos,ActVel,TargetVel,ActErr,ActCurD,ActCurQ
191,129914,129846,-1183.65,-1200,-8,-0.003,-0.172
192,137915,137866,-1183.15,-1200,-10,0.013,-0.178
193,145914,145866,-1193.02,-1200,-9,0.007,-0.147
194,153915,153886,-1190.56,-1200,-9,0.001,-0.138
195,161914,161886,-1199.47,-1200,-8,-0.002,-0.121
196,169915,169886,-1200.37,-1200,-9,0.068,-0.183
197,177917,177866,-1197.87,-1199.4,-12,-0.024,-0.181
198,185165,185143,-901.64,-900.3,-7,-0.012,-0.115
199,189200,189203,-326.63,-323.83,2,-0.035,-0.111
200,190000,190000,-0.11,-2.43,0,0.002,0.025
201,189523,189519,231.24,226.85,-5,-0.03,0.078
202,186136,186147,790.94,793.74,-2,-0.021,0.15
203,179274,179281,1171.19,1182.51,7,0.009,0.143
204,171283,171269,1195.05,1200,7,0.061,0.154
205,163283,163270,1199.31,1200,7,-0.021,0.178
206,155283,155271,1183.69,1200,8,0.018,0.153
207,147284,147271,1200.18,1200,8,0.037,0.161
208,137299,139252,1199.67,1200,8,0.04,0.209
209,129300,131252,1198.64,1200,8,0.023,0.135
210,121300,123252,1184.58,1200,8,0.012,0.136
211,113299,115251,1195.29,1200,8,0.014,0.163
212,105299,107251,1199.76,1200,8,0.031,0.131
213,97298,99232,1195.66,1200,9,0.008,0.176
214,89298,91232,1202.27,1200,7,0.044,0.215
215,81300,83232,1195.77,1200,7,0.014,0.145
216,73300,75213,1201.52,1200,6,-0.007,0.182
217,65302,67213,1193.28,1200,6,0.016,0.146
218,57301,59214,1201.11,1200,6,0.007,0.166
219,49300,51214,1190.33,1200,7,0.022,0.176
220,41301,43194,1191.58,1200,7,0.006,0.19
221,33302,35194,1201.22,1200,6,0.011,0.159
222,25301,27194,1197.53,1200,7,-0.008,0.201
223,17300,19214,1200.77,1200,8,0.009,0.168
224,9341,11217,1191.1,1192.42,10,0.002,0.176
225,2974,4181,696.05,837.33,7,-0.037,0.163
226,257,580,265.59,265.78,-2,-0.045,0.141
227,8,0,-6.23,-0.12,1,-0.018,-0.021
228,1233,685,-430.3,-285.78,7,-0.01,-0.154
229,5970,4503,-874.66,-858.97,1,-0.02,-0.127
230,13538,11652,-1201.48,-1195.35,9,-0.039,-0.149
231,21538,19670,-1200.7,-1200,7,-0.014,-0.164
232,29538,27670,-1201.15,-1200,8,0.002,-0.173
233,37537,35669,-1201.77,-1200,7,-0.01,-0.155
234,45534,43689,-1199.64,-1200,8,-0.03,-0.149
235,53534,51668,-1207.55,-1200,8,-0.008,-0.131
236,61535,59668,-1211.67,-1200,8,0,-0.147
237,69536,67688,-1202.09,-1200,7,-0.015,-0.142
238,77537,75689,-1200.99,-1200,8,0.004,-0.14
239,85535,83709,-1200.04,-1200,8,-0.046,-0.135
240,93535,91708,-1206.45,-1200,9,-0.078,-0.141
241,101535,99708,-1201.46,-1200,8,-0.046,-0.143
242,109534,107708,-1213.51,-1200,8,-0.02,-0.117
243,117534,115707,-1207.7,-1200,9,-0.004,-0.148
244,125534,123707,-1225.84,-1200,10,-0.025,-0.154
245,133532,131706,-1217.97,-1200,9,-0.04,-0.101
246,141533,139726,-1199.71,-1200,9,-0.028,-0.147
247,149534,147726,-1199.81,-1200,9,-0.029,-0.196
248,157535,155726,-1211.92,-1200,9,-0.042,-0.141
249,165535,163726,-1199.76,-1200,9,-0.042,-0.129
250,173536,171746,-1200.12,-1200,8,-0.001,-0.156
251,181449,179750,-1138.05,-1176.36,5,-0.005,-0.173
252,187475,186445,-623.88,-771.1,-9,-0.029,-0.123
253,189837,189605,-100.95,-208.53,3,-0.003,-0.109
254,189971,189998,32.76,5.23,-1,0.002,-0.001
255,188479,189070,490.27,345.15,-6,0.002,0.087
256,183375,184812,1029.1,918.09,-5,-0.054,0.129
257,175681,177429,1199.48,1199.96,-8,-0.024,0.139
258,167682,169430,1188.85,1200,-8,0.018,0.137
259,159683,161430,1199.08,1200,-9,0.008,0.131
260,151683,153431,1200.19,1200,-9,-0.001,0.131
261,143684,145411,1196.33,1200,-9,-0.046,0.146
262,135682,137412,1201.49,1200,-8,0.015,0.132
263,127682,129432,1201.08,1200,-9,-0.003,0.123
264,119683,121412,1199.42,1200,-9,-0.012,0.102
265,111683,113411,1199.34,1200,-9,-0.009,0.12
266,103683,105391,1199.77,1200,-9,-0.004,0.11
267,95683,97392,1194.78,1200,-8,-0.014,0.12
268,87683,89392,1189.28,1200,-7,-0.006,0.154
269,79685,81372,1199.87,1200,-8,-0.038,0.127
270,71685,73353,1200.69,1200,-8,-0.066,0.096
271,63686,65354,1200.2,1200,-8,-0.025,0.157
272,55686,57354,1200.21,1200,-8,0.001,0.112
273,47686,49354,1201.21,1200,-6,-0.019,0.145
274,39686,41334,1200.04,1200,-7,-0.068,0.122
275,31687,33354,1225.2,1200,-8,-0.041,0.174
276,23685,25334,1201.31,1200,-7,-0.046,0.163
277,15685,17334,1199.58,1200,-6,-0.027,0.172
278,7830,9358,1083.62,1153.41,-2,0.008,0.147
279,2132,3005,588.7,705.46,9,0.033,0.186
280,97,260,85.13,159.96,-2,0.009,0.149
281,59,11,-57.93,-18.6,3,0.016,-0.084
282,1853,1217,-527.58,-407.74,3,-0.015,-0.111
283,7292,5918,-1061.28,-975.54,-3,0.027,-0.153
284,15084,13471,-1189.8,-1200,-7,0.076,-0.174
285,23083,21470,-1201.09,-1200,-7,0.075,-0.173
286,31083,29510,-1201.13,-1200,-7,0.049,-0.16
287,39083,37489,-1183.97,-1200,-8,0.048,-0.156
288,47083,45509,-1172.78,-1200,-6,0.045,-0.186
289,55083,53508,-1178.73,-1200,-7,-0.019,-0.186
290,63083,61508,-1190.04,-1200,-7,0.026,-0.165
291,71083,69508,-1201.56,-1200,-9,0.01,-0.168
292,79084,77509,-1189.97,-1200,-7,0.021,-0.163
293,87083,85529,-1194.96,-1200,-7,0.042,-0.149
294,95083,93528,-1183.8,-1200,-7,0.018,-0.2
295,103083,101528,-1193.91,-1200,-8,0.044,-0.164
296,111082,109528,-1189.45,-1200,-7,-0.014,-0.17
297,119082,117547,-1194.83,-1200,-8,0,-0.137
298,127080,125546,-1189.64,-1200,-7,0.006,-0.15
299,135080,133546,-1200.47,-1200,-7,0.01,-0.157
300,143080,141546,-1199.27,-1200,-8,0.056,-0.156
301,151081,149566,-1195.62,-1200,-8,0.03,-0.097
302,159081,157567,-1177.85,-1200,-7,0.011,-0.153
303,167081,165546,-1193.99,-1200,-9,0.007,-0.143
304,175082,173566,-1200.72,-1200,-10,0.003,-0.122
305,182859,181476,-1040.79,-1124.62,-10,0.021,-0.131
306,188222,187494,-528.45,-636.99,-3,0.008,-0.105
307,189949,189840,-61.25,-116.96,-1,0.01,-0.107
308,189893,189967,91.9,38.39,-2,0.024,0.051
309,187791,188457,596.73,471.29,-6,-0.023,0.071
310,182021,183346,1096.25,1024.64,6,0.033,0.14
311,174156,175629,1197.63,1200,9,0.017,0.203
312,166155,167630,1183.07,1200,7,0.006,0.144
313,158156,159630,1182.63,1200,8,0.012,0.175
314,150158,151631,1188.43,1200,9,-0.011,0.136
315,142159,143631,1176.4,1200,8,0.017,0.18
316,134161,135612,1198.88,1200,10,-0.015,0.138
317,126159,127612,1182.53,1200,9,0.006,0.208
318,118158,119632,1198.8,1200,9,-0.015,0.151
319,110157,111611,1182.23,1200,8,0.027,0.168
320,102160,103611,1199.6,1200,8,0.008,0.131
321,94160,95592,1199.4,1200,9,-0.019,0.141
322,86159,87592,1182.47,1200,8,-0.01,0.176
