Status,40080111
Voltage,-0.19 (0.29)
Supply,24.1V / 0.2A/42.5C / 3.6W
DI,0
DO,0
Index,EncPos,TargetPos,ActVel,TargetVel,ActErr,ActCurD,ActCurQ
36,51151,49997,-1006.57,-1000,0,-0.02,-0.14
37,57812,56663,-1009.05,-1000,5,-0.017,-0.104
38,64475,63329,-984.7,-1000,-4,0,-0.143
39,71150,69995,-986.11,-1000,-1,-0.01,-0.158
40,77811,76712,-992.11,-1000,4,-0.027,-0.133
41,84474,83378,-989.58,-1000,-4,0.004,-0.116
42,91149,90045,-1001.72,-1000,-2,0.03,-0.091
43,97811,96712,-1020.7,-1000,5,-0.024,-0.131
44,104475,103379,-985.14,-1000,-3,0.008,-0.163
45,111149,110045,-991.9,-1000,0,0.007,-0.126
46,117811,116712,-1003.01,-1000,4,0.008,-0.175
47,124473,123395,-1001.77,-1000,-3,0.037,-0.166
48,131148,130061,-1008.03,-1000,-1,0.019,-0.134
49,137810,136727,-1002.68,-1000,6,-0.006,-0.155
50,144472,143410,-990.04,-1000,-3,0.037,-0.157
51,151147,150076,-1005.93,-1000,-1,0.037,-0.152
52,157810,156743,-1008.14,-1000,4,0.006,-0.118
53,164472,163427,-1005.15,-1000,-2,0.014,-0.142
54,171148,170094,-991.18,-1000,-2,-0.011,-0.169
55,177811,176760,-996.59,-1000,3,-0.027,-0.165
56,184389,183416,-912.16,-964.58,-5,0.013,-0.119
57,188922,188469,-397.49,-496.09,2,0.014,-0.113
58,189998,189981,-0.6,-31.52,-3,-0.014,-0.066
59,189527,189737,220.06,161.18,-5,-0.03,0.113
60,186015,186818,801.62,721.26,-2,0.007,0.078
61,179686,180720,985.62,1000,4,0.042,0.128
62,173017,174037,1012,1000,-2,0.008,0.108
63,166357,167370,1009.97,1000,-1,-0.019,0.115
64,159685,160703,984.01,1000,3,0.025,0.134
65,153016,154036,1000.97,1000,-2,-0.01,0.132
66,146356,147370,989.2,1000,-1,0.041,0.117
67,139686,140703,988.51,1000,3,0.005,0.147
68,133017,134020,995.16,1000,-2,-0.025,0.156
69,126358,127371,1010.11,1000,-1,-0.03,0.188
70,119687,120671,989.69,1000,4,0.056,0.165
71,113019,114005,1013.78,1000,-2,-0.047,0.167
72,106358,107339,994.84,1000,-1,-0.003,0.141
73,99687,100672,989.21,1000,4,0.017,0.171
74,93018,94005,1007.77,1000,-2,-0.017,0.154
75,86357,87321,987.64,1000,-2,0.037,0.125
76,79688,80671,1000.5,1000,5,0.027,0.157
77,73019,73988,1016.42,1000,-1,-0.007,0.196
78,66359,67322,1010.51,1000,-3,0.009,0.144
79,59689,60656,990.6,1000,4,0.036,0.141
80,53020,53973,1015,1000,-2,0.053,0.134
81,46360,47307,1009.34,1000,-3,0.003,0.131
82,39690,40640,983.67,1000,4,-0.031,0.134
83,33020,33973,1014.25,1000,-2,-0.041,0.149
84,26359,27290,995.58,1000,-3,0.015,0.133
85,19689,20640,982.48,1000,3,0.022,0.164
86,13019,13957,1014.34,1000,0,0.021,0.162
87,6392,7298,960.69,984.86,0,-0.014,0.174
88,1438,1915,459.34,561.93,-1,0.018,0.129
89,11,52,25.17,59.3,0,-0.008,0.133
90,292,161,-202.75,-116.69,4,-0.018,-0.023
91,3332,2683,-732.45,-660.32,-2,-0.017,-0.11
92,9462,8547,-1013.43,-999.56,5,-0.021,-0.126
93,16128,15213,-1001.52,-1000,-5,0.005,-0.162
94,22801,21897,-996.53,-1000,0,-0.011,-0.142
95,29462,28564,-996.66,-1000,5,-0.003,-0.138
96,36129,35214,-983.52,-1000,-4,0.034,-0.127
97,42801,41897,-984.92,-1000,0,-0.019,-0.138
98,49461,48564,-998.27,-1000,4,0.001,-0.127
99,56129,55230,-980.77,-1000,-4,0.035,-0.136
100,62801,61913,-986.4,-1000,1,-0.041,-0.155
101,69459,68579,-1013.13,-1000,5,0.003,-0.14
102,76127,75245,-982.88,-1000,-4,0.001,-0.136
103,82799,81911,-994.32,-1000,0,-0.028,-0.108
104,89460,88595,-1007.45,-1000,5,0.019,-0.132
105,96127,95262,-985,-1000,-4,0.013,-0.141
106,102799,101945,-999.41,-1000,-1,-0.012,-0.11
107,109460,108612,-994.43,-1000,4,-0.038,-0.121
108,116126,115279,-995.17,-1000,-3,0.033,-0.123
109,122798,121945,-1007.86,-1000,1,-0.025,-0.088
110,129460,128611,-990.9,-1000,5,-0.02,-0.135
111,136124,135277,-1007.32,-1000,-3,-0.004,-0.145
112,142798,141960,-991.73,-1000,0,0.008,-0.111
113,149458,148610,-1012.88,-1000,5,-0.024,-0.12
114,156124,155293,-995.52,-1000,-3,0.038,-0.146
115,162798,161977,-999.68,-1000,-1,-0.023,-0.118
116,169459,168627,-990.29,-1000,5,-0.006,-0.156
117,176126,175310,-996.68,-1000,-4,0.003,-0.11
118,182790,181959,-979.92,-996.88,-2,-0.016,-0.149
119,188131,187643,-541.61,-626.69,-1,0,-0.134
120,189959,189896,-41.74,-94.23,5,-0.012,-0.111
121,189834,189914,98.4,76.97,-3,0,0.085
122,187273,187782,669.39,596.6,2,-0.007,0.109
123,181385,182185,1008.73,992.23,-3,-0.017,0.129
124,174724,175520,1009.21,1000,-2,-0.002,0.136
125,168051,168837,1002.3,1000,5,0.01,0.163
126,161386,162170,1016.76,1000,-2,-0.014,0.182
127,154724,155503,1006.57,1000,-1,0.014,0.125
128,148050,148836,999.27,1000,4,-0.022,0.13
129,141386,142170,1015.33,1000,-2,-0.034,0.174
130,134724,135487,1007.15,1000,-1,-0.005,0.177
131,128051,128821,995.64,1000,5,0.008,0.182
132,121387,122154,1017.24,1000,-3,0.012,0.139
133,114727,115505,1014.36,1000,-1,0.002,0.156
134,108053,108805,996.13,1000,3,-0.054,0.15
135,101389,102155,1012.45,1000,-3,-0.019,0.124
136,94724,95471,983.43,1000,-1,0.009,0.144
137,88052,88821,995.71,1000,5,-0.031,0.173
138,81387,82138,1017.64,1000,-2,-0.012,0.138
139,74725,75471,1007.95,1000,-2,0.026,0.127
140,68053,68805,982.95,1000,5,-0.032,0.146
141,61389,62122,1007.91,1000,-3,-0.033,0.135
142,54725,55456,991.81,1000,-2,0.024,0.123
143,48055,48773,984.96,1000,4,-0.013,0.189
144,41390,42107,1016.92,1000,-2,-0.002,0.175
145,34726,35340,1007.15,1000,-2,-0.022,0.124
146,28054,28640,982.67,1000,4,0.018,0.206
147,21389,21990,1013.4,1000,-2,0.028,0.141
148,14725,15307,991.32,1000,-1,0.013,0.13
149,8054,8640,983.08,999.97,6,0.029,0.192
150,2368,2746,622.98,678.09,1,0.001,0.133
151,114,173,121.3,130.09,-6,-0.027,0.066
152,80,46,-85.52,-50.7,5,-0.022,-0.107
153,2189,1854,-597.96,-541.66,1,-0.008,-0.089
154,7766,7190,-995.72,-979.05,-5,-0.012,-0.147
155,14432,13880,-1008.82,-1000,0,-0.015,-0.169
156,21094,20530,-1002.35,-1000,5,-0.026,-0.13
157,27765,27214,-984.41,-1000,-4,0.013,-0.17
158,34433,33880,-1001.55,-1000,0,0.003,-0.174
159,41094,40530,-990.88,-1000,5,0.001,-0.144
160,47765,47214,-998.62,-1000,-4,0.024,-0.131
161,54432,53897,-998.5,-1000,1,0.012,-0.124
162,61092,60563,-1014.47,-1000,3,0.029,-0.171
163,67764,67212,-979.87,-1000,-4,0.031,-0.12
164,74430,73895,-1013.36,-1000,1,-0.02,-0.071
165,81091,80561,-1002.7,-1000,4,0.027,-0.159
166,87763,87245,-1002.02,-1000,-4,-0.012,-0.145
167,94431,93912,-1008.28,-1000,0,-0.009,-0.136
168,101093,100579,-991.63,-1000,3,0.017,-0.159
169,107763,107245,-990.97,-1000,-5,0.027,-0.129
170,114431,113912,-995.17,-1000,1,-0.018,-0.152
171,121091,120578,-1002.01,-1000,5,0,-0.117
172,127762,127261,-998.11,-1000,-5,0,-0.143
173,134429,133927,-996.27,-1000,1,-0.013,-0.126
174,141090,140610,-996.37,-1000,4,-0.012,-0.12
175,147761,147276,-997.88,-1000,-5,0.003,-0.164
176,154428,153960,-1018,-1000,0,-0.047,-0.143
177,161091,160610,-990.26,-1000,4,-0.038,-0.144
178,167761,167277,-1010.12,-1000,-4,0.049,-0.132
179,174429,173960,-1008.03,-1000,-1,-0.006,-0.088
180,181093,180627,-999.96,-1000,0,-0.04,-0.119
181,187076,186738,-684.83,-739.35,-4,0.019,-0.137
182,189783,189715,-133.41,-177.58,9,0.033,-0.106
183,189974,189983,35.88,25.74,0,-0.022,0.125
184,188295,188522,520.47,474.22,0,0.037,0.091
185,183091,183521,981.83,956.05,-1,0.043,0.174
186,176433,176904,989.91,1000,4,-0.002,0.177
187,169771,170220,1012.95,1000,-3,-0.066,0.162
188,163106,163536,997.12,1000,0,0.025,0.144
189,156433,156870,1000.35,1000,5,0.047,0.162
190,149770,150203,994.99,1000,-3,-0.03,0.12
191,143106,143536,1000.45,1000,-1,0.007,0.149
192,136433,136853,1006.15,1000,4,-0.001,0.157
193,129773,130204,1013.64,1000,-2,-0.005,0.135
194,123107,123521,1000.96,1000,-2,-0.04,0.103
195,116435,116855,996.56,1000,4,-0.005,0.14
196,109773,110172,993.77,1000,-2,0.001,0.133
197,103108,103522,1001.75,1000,-1,0.007,0.164
198,96434,96855,986.02,1000,5,0.066,0.113
199,89774,90188,1008.16,1000,-3,-0.024,0.143
200,83106,83505,991,1000,0,-0.018,0.122
201,76434,76855,991.73,1000,4,0.003,0.139
202,69774,70155,1007.74,1000,-3,-0.051,0.173
203,63108,63506,984.98,1000,-1,0.003,0.144
204,56437,56839,1008.37,1000,4,0.006,0.105
205,49775,50157,1014.27,1000,-2,-0.027,0.154
206,43109,43474,1001.25,1000,0,0.005,0.162
207,36437,36807,1007.09,1000,5,-0.019,0.191
208,29776,30140,1007.95,1000,-3,0.012,0.144
209,23109,23490,999.14,1000,-1,-0.016,0.193
210,16437,16807,1009.35,1000,3,-0.003,0.147
211,9772,10123,1007.33,1000,-1,0.007,0.152
212,3560,3834,766.8,796.25,3,-0.02,0.152
213,366,431,205.2,231.95,-10,-0.006,0.162
214,5,4,-17.16,-9.31,4,0.011,0.022
215,1298,1150,-445.37,-410.2,3,0.004,-0.121
216,6116,5786,-934.27,-925.11,1,0,-0.132
217,12725,12397,-999.6,-1000,3,-0.001,-0.119
218,19399,19063,-996.66,-1000,-4,-0.001,-0.108
219,26065,25730,-996.43,-1000,1,-0.016,-0.143
220,32726,32397,-1001.34,-1000,2,0.014,-0.169
221,39400,39080,-1006.52,-1000,-4,-0.046,-0.137
222,46064,45747,-1014.41,-1000,2,-0.042,-0.118
223,52725,52397,-1007.38,-1000,2,0.03,-0.134
224,59399,59096,-1002.56,-1000,-5,0.001,-0.14
225,66063,65762,-995.43,-1000,1,-0.023,-0.153
226,72725,72429,-984.91,-1000,3,-0.025,-0.135
227,79397,79095,-1006.42,-1000,-4,0.01,-0.16
228,86063,85761,-1019.09,-1000,0,-0.026,-0.149
229,92724,92445,-1007.91,-1000,3,0.017,-0.105
230,99399,99112,-986.67,-1000,-5,0.022,-0.131
231,106063,105779,-1015.35,-1000,2,0.028,-0.114
232,112723,112445,-1007.13,-1000,3,-0.002,-0.155
233,119398,119128,-996.6,-1000,-4,0.022,-0.179
234,126061,125794,-1019.28,-1000,1,0.002,-0.157
235,132723,132461,-1012.98,-1000,4,-0.015,-0.13
236,139397,139127,-985.95,-1000,-5,0.004,-0.138
237,146061,145810,-996.75,-1000,1,-0.01,-0.118
238,152722,152460,-999.63,-1000,4,0.006,-0.175
239,159396,159143,-1006.33,-1000,-5,0.012,-0.12
240,166062,165810,-1018.57,-1000,-1,-0.019,-0.12
241,172723,172477,-1002.38,-1000,5,0.022,-0.126
242,179398,179143,-985.86,-1000,-6,0.043,-0.121
243,185776,185580,-821.68,-845.6,-1,-0.014,-0.154
244,189441,189386,-259.52,-288.48,9,0.001,-0.074
245,189999,190000,0.8,0.93,1,0.025,0.051
246,189049,189137,377.41,343.4,-2,0.002,0.072
247,184667,184866,898.26,887.71,4,-0.008,0.106
248,178122,178353,1008.93,1000,-4,0.007,0.133
249,171455,171687,991.48,1000,1,0.018,0.176
250,164783,165003,996.47,1000,3,0.036,0.17
251,158123,158336,1017.56,1000,-3,0.002,0.138
252,151453,151670,983.75,1000,1,0.016,0.138
253,144782,144986,991.89,1000,3,0.038,0.139
254,138123,138337,1017.85,1000,-4,-0.014,0.132
255,131455,131637,1000.59,1000,0,0.068,0.139
256,124784,124971,1001.09,1000,3,-0.009,0.163
257,118124,118305,996.68,1000,-3,0.047,0.11
258,111456,111639,983.65,1000,1,0.02,0.123
259,104784,104972,992.54,1000,4,-0.023,0.211
260,98124,98322,1015.15,1000,-3,-0.014,0.135
261,91455,91621,1001.52,1000,1,0.011,0.138
262,84783,84971,984.01,1000,4,0.044,0.224
263,78123,78288,1013.44,1000,-3,0.002,0.116
264,71457,71622,989.08,1000,0,0.023,0.164
265,64785,64956,991.85,1000,3,-0.03,0.179
266,58125,58273,1001.94,1000,-3,0.028,0.148
267,51457,51607,986.17,1000,0,0.03,0.186
268,44787,44940,1001.52,1000,3,-0.031,0.135
269,38125,38257,996.04,1000,-3,-0.015,0.107
270,31458,31607,1001.3,1000,0,0.003,0.15
271,24787,24940,1009.6,1000,3,-0.007,0.183
272,18125,18273,1014.75,1000,-2,0.004,0.138
273,11457,11607,992.33,1000,0,0.012,0.192
274,4945,5054,878.6,890.16,4,0.021,0.155
275,811,844,334.58,349.94,-7,-0.01,0.112
276,-1,0,0.41,0.99,1,0.003,-0.032
277,660,625,-300.21,-282.26,4,-0.006,-0.071
278,4562,4482,-844.51,-841.7,4,-0.007,-0.103
279,11018,10897,-986.07,-1000,-3,0.028,-0.126
280,17679,17563,-1001.93,-1000,1,0.014,-0.13
281,24344,24247,-985.39,-1000,2,-0.008,-0.174
282,31018,30914,-1006.56,-1000,-4,0.006,-0.152
283,37680,37580,-994.64,-1000,1,-0.008,-0.173
284,44343,44247,-991.24,-1000,3,-0.013,-0.098
285,51018,50913,-996.01,-1000,-4,-0.012,-0.161
286,57679,57580,-1008.73,-1000,1,-0.015,-0.158
287,64342,64262,-985.76,-1000,3,0.047,-0.148
288,71016,70929,-1005.87,-1000,-4,-0.027,-0.114
289,77677,77595,-1009.53,-1000,2,0.027,-0.165
290,84342,84278,-992.99,-1000,3,0.023,-0.107
291,91016,90945,-1001.01,-1000,-4,0.027,-0.132
292,97678,97629,-994.69,-1000,1,-0.014,-0.118
293,104341,104295,-997.09,-1000,3,-0.01,-0.125
294,111017,110962,-996.62,-1000,-5,0.017,-0.126
295,117678,117628,-1002.3,-1000,1,-0.021,-0.148
296,124341,124295,-991.58,-1000,4,-0.02,-0.122
297,131016,130961,-991.94,-1000,-4,0.033,-0.14
298,137675,137644,-1004.27,-1000,3,0.003,-0.126
299,144340,144293,-998.6,-1000,2,-0.005,-0.161
300,151014,150976,-986.23,-1000,-5,0.031,-0.191
301,157677,157643,-998.42,-1000,0,0.008,-0.116
302,164340,164327,-1009.38,-1000,3,-0.011,-0.13
303,171014,170994,-1014.42,-1000,-4,0.015,-0.162
304,177676,177660,-1003.41,-1000,1,-0.007,-0.137
305,184267,184266,-910.93,-928.69,-1,-0.032,-0.146
306,188869,188874,-392.55,-415.5,5,-0.025,-0.129
307,189997,189997,-4.74,-9.47,-1,-0.004,-0.038
308,189567,189563,238.25,223.67,-5,-0.021,0.071
309,186149,186147,809.29,788.24,-3,-0.019,0.12
310,179852,179837,997.16,1000,2,0.014,0.197
311,173184,173204,1014.11,1000,3,0.001,0.134
312,166524,166503,1000.54,1000,-4,0.016,0.149
313,159852,159853,1000.75,1000,1,0.005,0.129
314,153184,153170,999.9,1000,2,-0.015,0.165
315,144849,146503,993.29,1000,-5,0.01,0.138
316,138189,139820,994.61,1000,2,-0.028,0.14
317,131522,133170,1013.02,1000,3,0.002,0.123
318,124851,126487,1007.08,1000,-4,0.012,0.156
319,118191,119805,983.64,1000,3,0.018,0.107
320,111522,113138,994.95,1000,1,-0.034,0.167
321,104851,106489,1001.37,1000,-4,0,0.152
322,98191,99805,999.69,1000,2,0.008,0.116
323,91522,93155,1016.16,1000,2,0.008,0.176
324,84850,86455,1008.57,1000,-4,-0.024,0.118
325,78191,79805,982.99,1000,2,-0.028,0.167
326,71523,73138,999.12,1000,3,-0.029,0.165
327,64851,66472,1007.15,1000,-4,-0.014,0.189
328,58192,59773,990.89,1000,2,-0.016,0.177
329,51524,53123,993.63,1000,2,-0.024,0.146
330,44853,46440,999.93,1000,-4,0.042,0.113
331,38193,39774,996.04,1000,0,-0.008,0.179
332,31526,33107,1017.75,1000,3,-0.005,0.153
333,24853,26440,990.46,1000,-3,0.006,0.115
334,18192,19756,1014.99,1000,-1,0.02,0.203
335,11522,13107,1008.4,1000,4,0.008,0.126
336,5002,6456,889.21,960.01,4,-0.001,0.144
337,829,1467,329.03,484.1,-1,-0.011,0.154
338,4,15,-1.02,26.98,-2,0.001,0.065
339,4,0,-0.26,0,-4,-0.027,0.071
340,2,0,0.22,0,-3,-0.014,0.042
341,-2,0,0.84,0,1,-0.003,0.058
342,-4,0,0.38,0,4,0.022,0.023
343,-4,0,-0.62,0,4,0,-0.063
344,-3,0,-0.4,0,3,0.005,-0.047
345,0,0,-4.27,0,1,-0.009,0.021
346,3,0,-0.17,0,-3,-0.013,0.012
347,4,0,0.49,0,-4,0.017,0.07
348,3,0,0.82,0,-4,0,0.053
349,0,0,-8.03,0,-2,0.023,0.058
350,-2,0,9,0,2,0.016,0.052
351,-4,0,0.16,0,4,0,-0.006
352,-4,0,0.72,0,4,0.001,-0.037
353,-2,0,-0.48,0,2,0.022,-0.059
354,2,0,6.96,0,-1,-0.003,-0.024
355,4,0,-0.04,0,-4,-0.019,-0.019
356,4,0,-0.12,0,-5,0.029,0.021
357,2,0,0.3,0,-3,0.005,0.053
358,-3,0,-0.26,0,3,0.007,0.022
359,-4,0,0,0,4,0.014,-0.048
360,-3,0,8.68,0,4,0.008,-0.003
361,-1,0,0.05,0,1,0.02,-0.033
362,2,0,0.45,0,-2,-0.001,0.01
363,5,0,7.52,0,-4,-0.005,0.036
364,4,0,0.04,0,-4,-0.019,0.054
365,2,0,0.14,0,-2,0.008,0.059
366,-2,0,0.31,0,2,-0.015,0.047
367,-4,0,0.24,0,4,0.005,0.002
368,-4,0,-0.6,0,4,0.01,-0.031
369,-3,0,-1.18,0,3,-0.019,-0.063
370,0,0,-8.78,0,0,-0.036,-0.026
371,4,0,-0.66,0,-4,-0.006,0.037
372,5,0,0,0,-4,0.01,0.023
373,4,0,-0.2,0,-3,-0.021,0.048
374,0,0,1.22,0,0,0,0.071
375,-3,0,0.11,0,3,0.026,0.024
376,-4,0,0.29,0,4,0.016,-0.052
377,-4,0,0.51,0,4,-0.024,-0.055
378,-2,0,-8.61,0,2,0,-0.025
379,2,0,-0.39,0,-2,0.016,-0.047
380,4,0,-0.22,0,-4,0.009,0.03
381,4,0,0.22,0,-4,0.014,0.048
382,2,0,-0.19,0,-2,0.004,0.028
383,-1,0,-0.03,0,1,-0.023,0.071
384,-4,0,0.38,0,4,-0.013,-0.004
385,-4,0,-0.2,0,4,-0.018,-0.069
386,-3,0,-0.98,0,3,0,-0.048
387,0,0,-0.86,0,0,-0.026,-0.028
388,3,0,-0.46,0,-3,-0.004,-0.001
389,4,0,0.46,0,-4,0.01,0.072
390,4,0,-0.09,0,-4,-0.018,0.019
391,1,0,0.19,0,-1,0.006,0.065
392,-3,0,0.23,0,2,0.005,0.027
393,-4,0,0.11,0,4,0.007,-0.03
394,-4,0,-0.16,0,4,-0.02,-0.031
395,-1,0,-0.53,0,2,-0.003,-0.031
396,2,0,-0.06,0,-1,0.013,-0.037
397,0,0,-0.6,0,1,0.018,-0.038
398,2,0,-1.25,0,-2,0.022,-0.018
399,3,0,-8.68,0,-4,0.023,0.023
400,3,0,0,0,-3,-0.005,0.053
401,1,0,-0.07,0,-1,-0.008,0.035
402,-2,0,0.09,0,2,0.007,0.005
403,-3,0,1.54,0,3,0.004,-0.034
404,-4,0,-7.53,0,4,0.017,-0.018
405,-1,0,0.33,0,2,0.019,-0.043
406,2,0,4.49,0,-1,0.007,-0.055
407,3,0,-9.11,0,-3,-0.001,0.033
408,4,0,-0.37,0,-4,-0.021,0.046
409,2,0,0.02,0,-3,-0.005,0.03
410,-1,0,-0.12,0,0,-0.004,0.023
411,-3,0,0.15,0,3,0.017,0.005
412,-4,0,0.28,0,4,0.009,0.011
413,-2,0,0.63,0,3,-0.017,-0.011
414,0,0,-0.5,0,1,0.028,-0.039
415,3,0,-0.64,0,-2,-0.007,0
416,4,0,7.44,0,-4,0.004,0.041
417,3,0,0.03,0,-3,-0.004,0.076
418,1,0,7.88,0,-1,0.001,0.076
419,-3,0,-8.61,0,2,0.014,0.039
420,-4,0,-0.43,0,4,-0.002,0.006
421,-3,0,0.02,0,4,-0.011,-0.066
422,-1,0,0.12,0,2,0.009,-0.023
423,2,0,-0.34,0,-1,-0.021,-0.027
424,3,0,-8.87,0,-3,-0.002,0.02
425,3,0,-8.76,0,-4,0.008,0.027
426,2,0,0.49,0,-2,0.054,0.073
427,-1,0,-0.38,0,0,0.007,0.017
428,-3,0,0.57,0,3,-0.003,-0.026
429,-3,0,9.32,0,4,0.016,-0.008
430,-2,0,-0.17,0,3,-0.015,-0.052
431,1,0,6.9,0,0,0.003,-0.033
432,3,0,0.09,0,-3,-0.043,0.033
433,4,0,0.24,0,-3,0.029,0.051
434,3,0,-0.04,0,-3,0.004,0.062
435,0,0,0.58,0,-1,0.026,0.038
436,-2,0,9.01,0,2,0.02,-0.019
437,-4,0,-0.31,0,4,0.012,-0.009
438,-3,0,0.17,0,3,-0.021,-0.044
439,-1,0,-0.19,0,1,0.006,-0.059
440,2,0,0.03,0,-1,0.012,0.01
441,3,0,-0.54,0,-3,0.003,0.045
442,4,0,0.39,0,-4,0.001,0.026
443,2,0,9.81,0,-2,0.014,0.04
444,-2,0,0.39,0,1,0.024,0.037
445,-4,0,0.37,0,3,-0.008,-0.007
446,-3,0,3.86,0,4,0.015,-0.007
447,-2,0,-0.75,0,2,0.002,-0.071
448,1,0,-0.4,0,-1,-0.054,0.001
449,3,0,-0.35,0,-3,-0.014,0.016
450,4,0,-0.2,0,-4,0.009,0.021
451,3,0,7.65,0,-3,-0.033,0.052
452,-3,0,0.42,0,3,0,0.01
453,-4,0,-0.23,0,4,-0.035,-0.022
454,0,0,0,0,0,0,0
455,0,0,0,0,0,0,0
456,0,0,0,0,0,0,0
457,0,0,0,0,0,0,0
458,0,0,0,0,0,0,0
459,0,0,0,0,0,0,0
460,0,0,0,0,0,0,0
461,0,0,0,0,0,0,0
462,0,0,0,0,0,0,0
463,0,0,0,0,0,0,0
464,0,0,0,0,0,0,0
465,0,0,0,0,0,0,0
466,0,0,0,0,0,0,0
467,0,0,0,0,0,0,0
468,0,0,0,0,0,0,0
469,0,0,0,0,0,0,0
470,0,0,0,0,0,0,0
471,0,0,0,0,0,0,0
472,0,0,0,0,0,0,0
473,0,0,0,0,0,0,0
474,0,0,0,0,0,0,0
475,0,0,0,0,0,0,0
476,0,0,0,0,0,0,0
477,0,0,0,0,0,0,0
478,0,0,0,0,0,0,0
479,0,0,0,0,0,0,0
480,0,0,0,0,0,0,0
481,0,0,0,0,0,0,0
482,0,0,0,0,0,0,0
483,0,0,0,0,0,0,0
484,0,0,0,0,0,0,0
485,0,0,0,0,0,0,0
486,0,0,0,0,0,0,0
487,0,0,0,0,0,0,0
488,0,0,0,0,0,0,0
489,0,0,0,0,0,0,0
490,0,0,0,0,0,0,0
491,0,0,0,0,0,0,0
492,0,0,0,0,0,0,0
493,0,0,0,0,0,0,0
494,0,0,0,0,0,0,0
495,0,0,0,0,0,0,0
496,0,0,0,0,0,0,0
497,0,0,0,0,0,0,0
498,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0
501,0,0,0,0,0,0,0
502,0,0,0,0,0,0,0
503,0,0,0,0,0,0,0
504,0,0,0,0,0,0,0
505,0,0,0,0,0,0,0
506,0,0,0,0,0,0,0
507,0,0,0,0,0,0,0
508,0,0,0,0,0,0,0
509,0,0,0,0,0,0,0
510,0,0,0,0,0,0,0
511,0,0,0,0,0,0,0
512,0,0,0,0,0,0,0
513,0,0,0,0,0,0,0
514,0,0,0,0,0,0,0
515,0,0,0,0,0,0,0
516,0,0,0,0,0,0,0
517,0,0,0,0,0,0,0
518,0,0,0,0,0,0,0
519,0,0,0,0,0,0,0
520,0,0,0,0,0,0,0
521,0,0,0,0,0,0,0
522,0,0,0,0,0,0,0
523,0,0,0,0,0,0,0
524,0,0,0,0,0,0,0
525,0,0,0,0,0,0,0
526,0,0,0,0,0,0,0
527,0,0,0,0,0,0,0
528,0,0,0,0,0,0,0
529,0,0,0,0,0,0,0
530,0,0,0,0,0,0,0
531,0,0,0,0,0,0,0
532,0,0,0,0,0,0,0
533,0,0,0,0,0,0,0
534,0,0,0,0,0,0,0
535,0,0,0,0,0,0,0
536,0,0,0,0,0,0,0
537,0,0,0,0,0,0,0
538,0,0,0,0,0,0,0
539,0,0,0,0,0,0,0
540,0,0,0,0,0,0,0
541,0,0,0,0,0,0,0
542,0,0,0,0,0,0,0
543,0,0,0,0,0,0,0
544,0,0,0,0,0,0,0
545,0,0,0,0,0,0,0
546,0,0,0,0,0,0,0
547,0,0,0,0,0,0,0
548,0,0,0,0,0,0,0
549,0,0,0,0,0,0,0
550,0,0,0,0,0,0,0
551,0,0,0,0,0,0,0
552,0,0,0,0,0,0,0
553,0,0,0,0,0,0,0
554,0,0,0,0,0,0,0
555,0,0,0,0,0,0,0
556,0,0,0,0,0,0,0
557,0,0,0,0,0,0,0
