Status,40080111
Voltage,0.05 (-1.78)
Supply,24.2V / 0.2A/44.1C / 3.9W
DI,0
DO,0
Index,EncPos,TargetPos,ActVel,TargetVel,ActErr,ActCurD,ActCurQ
122,146207,144466,-1197.09,-1200,-1,0.014,-0.172
123,154207,152486,-1176.62,-1200,0,0.019,-0.078
124,162206,160486,-1198.3,-1200,1,0.025,-0.154
125,170207,168486,-1176.67,-1200,0,0.038,-0.104
126,178207,176466,-1175.32,-1200,-1,-0.016,-0.178
127,185380,184063,-878.16,-985,0,-0.047,-0.141
128,189280,188768,-272.06,-422.23,0,-0.001,-0.148
129,190003,189989,-8.04,-20.56,11,0.015,-0.079
130,189462,189745,257.05,149.75,1,0.021,0.121
131,185944,187020,818.23,690.43,1,0.022,0.067
132,179003,180664,1197.71,1148.58,-2,-0.005,0.182
133,171008,172709,1182.56,1200,-2,-0.033,0.237
134,163009,164690,1198.91,1200,-1,-0.038,0.11
135,155010,156691,1200.28,1200,-1,-0.072,0.082
136,147010,148691,1199.63,1200,-2,0.003,0.186
137,139011,140672,1216.84,1200,-2,-0.019,0.194
138,131011,132672,1201.88,1200,-2,-0.05,0.23
139,123011,124672,1200.37,1200,-2,-0.017,0.189
140,115010,116672,1223.02,1200,-1,-0.043,0.138
141,107010,108651,1202.47,1200,-1,-0.079,0.132
142,99010,100652,1192.43,1200,-2,-0.034,0.112
143,91010,92652,1191.45,1200,-2,-0.02,0.265
144,83011,84652,1202.44,1200,-2,-0.01,0.169
145,75012,76653,1216.17,1200,-2,-0.004,0.248
146,67012,68653,1200.57,1200,-2,-0.052,0.221
147,59013,60634,1199.46,1200,-1,-0.069,0.102
148,51013,52634,1199.71,1200,-2,-0.051,0.172
149,43013,44614,1199.6,1200,-2,-0.007,0.205
150,35014,36614,1216.61,1200,-2,-0.055,0.126
151,27013,28614,1199.46,1200,-1,-0.041,0.042
152,19013,20634,1199.54,1200,-1,-0.038,0.22
153,11018,12614,1198.64,1200,-2,-0.034,0.24
154,4071,5237,815.22,932.15,0,-0.013,0.166
155,543,937,243.1,356.27,0,0.002,0.13
156,-2,2,-14.47,6.74,1,0.015,-0.388
157,710,384,-290.08,-196.01,0,0.003,-0.05
158,4590,3502,-877.96,-753.55,-1,-0.012,-0.078
159,11750,10208,-1199.9,-1171.94,-2,-0.022,-0.208
160,19748,18191,-1200.41,-1200,-1,-0.013,-0.213
161,27748,26170,-1200.54,-1200,-1,-0.005,-0.174
162,35747,34189,-1223.25,-1200,-1,0.042,-0.167
163,43747,42189,-1207.59,-1200,-1,0.028,-0.176
164,51746,50208,-1200.81,-1200,-1,0.03,-0.173
165,59747,58208,-1201.79,-1200,-1,0.022,-0.16
166,67747,66188,-1198.81,-1200,-1,0.038,-0.151
167,75747,74229,-1222.94,-1200,-2,-0.005,-0.178
168,83748,82229,-1200.1,-1200,-1,-0.045,-0.1
169,91746,90208,-1199.51,-1200,-1,0.035,-0.157
170,99746,98228,-1199.92,-1200,-1,0,-0.16
171,107746,106228,-1199.89,-1200,-1,0.007,-0.086
172,115745,114227,-1208.06,-1200,0,0.015,-0.157
173,123745,122227,-1201.41,-1200,-1,-0.019,-0.172
174,131744,130246,-1200.31,-1200,-1,0.039,-0.151
175,139744,138246,-1200.68,-1200,-1,0.051,-0.166
176,147745,146246,-1200.17,-1200,-1,-0.004,-0.138
177,155744,154246,-1200.27,-1200,0,0.064,-0.212
178,163744,162246,-1200.34,-1200,0,0.052,-0.167
179,171744,170266,-1200.27,-1200,-1,-0.002,-0.152
180,179729,178266,-1176.99,-1197.19,0,-0.01,-0.129
181,186433,185422,-770.41,-875.29,-1,0.077,-0.193
182,189603,189294,-185.62,-298.85,1,0.026,-0.155
183,189997,190000,1.03,-0.55,-1,0.011,-0.039
184,189076,189442,356.67,249.58,1,-0.004,0.063
185,184812,185863,922.1,821.88,1,-0.044,0.11
186,177448,178925,1177.13,1188.39,2,0.052,0.118
187,169450,170910,1196.18,1200,1,0.049,0.161
188,161450,162890,1198.49,1200,2,0.041,0.137
189,153451,154911,1198.84,1200,2,0,0.107
190,145452,146871,1200.38,1200,2,-0.007,0.162
191,137452,138892,1198.72,1200,1,0.019,0.159
192,129452,130872,1198.53,1200,1,0.047,0.241
193,121452,122872,1199.8,1200,1,0.049,0.236
194,113451,114871,1198,1200,2,0.005,0.19
195,105451,106871,1197.62,1200,2,0.055,0.166
196,97452,98852,1198.73,1200,1,0.045,0.161
197,89452,90852,1191.29,1200,1,0.045,0.183
198,81453,82852,1207.47,1200,1,0.053,0.188
199,73453,74853,1198.88,1200,2,0.035,0.119
200,65454,66833,1198.39,1200,1,0.033,0.143
201,57455,58854,1206.75,1200,1,0.041,0.164
202,49453,50854,1176.8,1200,2,0.081,0.204
203,41454,42854,1199.26,1200,1,0.049,0.143
204,33454,34834,1181.43,1200,1,0.005,0.169
205,25454,26814,1196.81,1200,1,0.064,0.172
206,17454,18814,1182.04,1200,1,0.073,0.199
207,9492,10880,1142.26,1187.83,0,0.009,0.122
208,3076,3935,711.41,810.9,-1,0,0.141
209,279,498,152.3,241.3,-1,0.001,0.111
210,7,0,-14.31,-0.9,-4,-0.027,0.032
211,1142,745,-414.4,-301.26,1,0.023,-0.201
212,5741,4707,-968.07,-876.43,-1,0,-0.142
213,13253,11911,-1201.07,-1197.45,1,-0.041,-0.153
214,21251,19930,-1223.57,-1200,1,-0.024,-0.19
215,29251,27930,-1199.6,-1200,2,-0.002,-0.24
216,37251,35929,-1200.22,-1200,1,-0.012,-0.09
217,45250,43929,-1223.56,-1200,1,-0.038,-0.14
218,53250,51928,-1191.89,-1200,2,-0.008,-0.141
219,61249,59948,-1200.64,-1200,1,-0.043,-0.175
220,69250,67948,-1200.93,-1200,1,-0.038,-0.182
221,77250,75929,-1201.92,-1200,1,-0.028,-0.118
222,85251,83969,-1198.74,-1200,1,-0.034,-0.153
223,93250,91948,-1198.58,-1200,1,0.002,-0.116
224,101250,99948,-1199.68,-1200,2,-0.081,-0.186
225,109250,107968,-1200.62,-1200,2,0.001,-0.143
226,117248,115967,-1199.04,-1200,2,-0.018,-0.122
227,125248,123967,-1192.74,-1200,1,-0.024,-0.129
228,133248,131966,-1200.31,-1200,1,-0.031,-0.143
229,141247,139986,-1216.5,-1200,1,-0.023,-0.148
230,149247,148006,-1224.24,-1200,1,-0.011,-0.174
231,157249,155986,-1179.06,-1200,2,-0.047,-0.131
232,165248,163986,-1176.19,-1200,2,-0.031,-0.215
233,173248,172006,-1200.39,-1200,2,0.005,-0.144
234,181177,179965,-1140.79,-1171.09,1,-0.061,-0.144
235,187323,186596,-642.26,-753.77,-1,-0.014,-0.063
236,189807,189645,-121.13,-195.08,2,0.036,-0.139
237,189976,189996,28.79,8.61,-1,-0.021,0.064
238,188574,188992,457.5,362.93,0,0.008,0.13
239,183601,184594,998.6,935.7,-1,-0.007,0.105
240,175950,177169,1223.83,1200,0,-0.022,0.153
241,167951,169170,1200.39,1200,0,-0.063,0.15
242,159951,161150,1202.68,1200,-1,0.008,0.214
243,151952,153151,1208.16,1200,-1,-0.021,0.249
244,143953,145151,1202.28,1200,-1,-0.017,0.19
245,135953,137132,1200.14,1200,-1,-0.051,0.123
246,127953,129152,1209.16,1200,-1,-0.02,0.196
247,119953,121132,1200.64,1200,-1,-0.05,0.146
248,111952,113131,1201.62,1200,0,-0.099,0.075
249,103952,105151,1200.52,1200,-1,0.008,0.177
250,95953,97132,1203.47,1200,-1,-0.055,0.142
251,87953,89132,1200.63,1200,-1,-0.015,0.221
252,79954,81112,1217.19,1200,-1,-0.038,0.168
253,71954,73113,1200.31,1200,-1,0.026,0.193
254,63956,65094,1224.6,1200,-1,-0.009,0.183
255,55956,57114,1199.52,1200,0,-0.098,0.094
256,47956,49114,1215.94,1200,-1,-0.025,0.191
257,39955,41114,1201.47,1200,-1,-0.028,0.137
258,31955,33094,1200.3,1200,-1,0.01,0.197
259,23955,25094,1203.04,1200,-1,-0.051,0.201
260,15955,17074,1202.19,1200,-1,-0.007,0.176
261,8080,9148,1084.25,1146.83,-1,-0.053,0.184
262,2259,2856,582.11,684.72,1,-0.021,0.121
263,119,228,86.79,146.95,2,0.024,0.167
264,52,17,-40.33,-24.57,0,0.026,-0.077
265,1759,1316,-518.38,-427.74,0,0.025,-0.109
266,7105,6148,-1044.77,-990.54,-2,-0.023,-0.156
267,14871,13771,-1175.99,-1200,-2,0.02,-0.153
268,22869,21770,-1200.2,-1200,-2,0.024,-0.171
269,30869,29790,-1199.2,-1200,-1,0.053,-0.185
270,38868,37789,-1199.07,-1200,-1,0.071,-0.215
271,46866,45789,-1215.68,-1200,-1,0.048,-0.206
272,54867,53788,-1198.52,-1200,-2,0.044,-0.18
273,62867,61808,-1199.52,-1200,-1,0.092,-0.177
274,70867,69788,-1199.21,-1200,-2,0.011,-0.108
275,78868,77789,-1194.19,-1200,-1,0.04,-0.168
276,86868,85809,-1200.62,-1200,-2,-0.007,-0.127
277,94867,93808,-1200.03,-1200,-2,0.013,-0.155
278,102867,101808,-1199.74,-1200,-1,0.081,-0.216
279,110866,109808,-1200.08,-1200,-1,0.028,-0.163
280,118866,117827,-1200.53,-1200,-1,0.081,-0.157
281,126866,125826,-1176.43,-1200,-1,0.042,-0.129
282,134865,133846,-1198.91,-1200,-1,0.076,-0.16
283,142865,141826,-1199.81,-1200,-1,0.076,-0.127
284,150865,149846,-1199.73,-1200,-1,0.026,-0.239
285,158866,157826,-1176.18,-1200,-1,0.087,-0.255
286,166865,165846,-1199.5,-1200,-1,0.089,-0.244
287,174866,173866,-1176.99,-1200,-1,0.046,-0.24
288,182662,181755,-1077.11,-1113.34,-1,0.081,-0.19
289,188127,187649,-521.65,-616.01,0,-0.021,-0.169
290,189935,189867,-61.47,-103.96,-1,-0.008,-0.093
291,189903,189956,83.76,46.7,0,-0.007,0.053
292,187888,188335,564.57,493.35,0,-0.004,0.081
293,182197,183087,1097.97,1040.23,1,0.062,0.098
294,174347,175329,1175.72,1200,1,-0.022,0.131
295,166349,167330,1222.48,1200,1,0.019,0.235
296,158348,159330,1183.03,1200,0,0.053,0.206
297,150350,151311,1207.35,1200,0,-0.005,0.175
298,142351,143312,1223.08,1200,1,-0.004,0.158
299,134350,135312,1198.22,1200,1,0.078,0.191
300,126351,127292,1199.16,1200,0,0.028,0.25
301,118351,119292,1223.59,1200,1,0.025,0.051
302,110349,111291,1191.61,1200,0,0.008,0.241
303,102350,103291,1199.06,1200,0,0.01,0.141
304,94350,95292,1198.88,1200,1,-0.024,0.163
305,86350,87272,1199.97,1200,0,0.068,0.244
306,78351,79292,1199.09,1200,0,0.051,0.206
307,70352,71273,1199.97,1200,1,-0.058,0.074
308,62352,63274,1199.73,1200,0,0.015,0.176
309,54352,55274,1198.71,1200,0,0.034,0.184
310,46353,47254,1215.97,1200,0,0.03,0.23
311,38352,39254,1200.1,1200,0,0.018,0.23
312,30352,31254,1200.88,1200,0,0.12,0.238
313,22352,23234,1200.17,1200,1,-0.016,0.165
314,14352,15234,1199.36,1200,1,0.025,0.206
315,6655,7427,1022.83,1075.22,-1,0.061,0.263
316,1544,1927,472.71,548.57,0,0.025,0.17
317,37,72,22.23,69.2,-1,0.013,0.076
318,158,88,-135.29,-74.78,-1,-0.018,-0.164
319,2495,2055,-630.57,-560.31,0,0.023,-0.148
320,8503,7693,-1134.35,-1082.32,0,0.006,-0.161
321,16410,15551,-1208.59,-1200,1,-0.003,-0.158
322,24409,23550,-1223.3,-1200,1,-0.044,-0.143
323,32409,31570,-1192.53,-1200,2,-0.049,-0.152
324,40409,39629,-1199.85,-1200,2,-0.055,-0.184
325,48408,47608,-1200.43,-1200,2,-0.023,-0.23
326,56407,55628,-1222.85,-1200,2,-0.055,-0.144
327,64408,63628,-1200.19,-1200,2,0.001,-0.143
328,72408,71628,-1200.48,-1200,1,0.003,-0.17
329,80409,79649,-1201.23,-1200,1,-0.059,-0.211
330,88408,87629,-1208.99,-1200,1,-0.026,-0.14
331,96408,95648,-1199.72,-1200,1,-0.057,-0.062
332,104407,103668,-1216.68,-1200,1,-0.072,-0.081
333,112407,111667,-1177.47,-1200,2,-0.022,-0.159
334,120407,119667,-1200.91,-1200,2,-0.036,-0.144
335,128406,127666,-1202.49,-1200,2,-0.006,-0.113
336,136405,135666,-1200.05,-1200,2,-0.018,-0.143
337,144406,143666,-1203.49,-1200,2,-0.017,-0.15
338,152406,151666,-1182.37,-1200,2,0,-0.159
339,160405,159666,-1209.18,-1200,1,-0.028,-0.085
340,168406,167686,-1200.13,-1200,2,0.067,-0.21
341,176406,175706,-1201.79,-1200,2,0.017,-0.146
342,183981,183395,-981.15,-1029.02,2,-0.016,-0.151
343,188740,188471,-421.64,-480.32,1,0.067,-0.106
344,189975,189970,-8.02,-39,6,0.005,-0.138
345,189771,189844,169.93,108.08,-1,-0.044,0.02
346,187134,187517,682.21,624.77,0,0.048,0.054
347,180856,181516,1141.49,1117.06,1,-0.012,0.118
348,172910,173589,1197.57,1200,0,-0.045,0.101
349,164911,165570,1200.98,1200,0,-0.021,0.184
350,156912,157590,1199.62,1200,0,0.019,0.126
351,148912,149571,1200.02,1200,0,-0.035,0.257
352,140913,141572,1199.38,1200,1,-0.003,0.188
353,132913,133552,1198.84,1200,0,-0.009,0.198
354,124913,125532,1199.65,1200,0,-0.042,0.162
355,116913,117532,1183.11,1200,1,-0.027,0.143
356,108912,109551,1182.56,1200,0,-0.005,0.216
