Status,40080111
Voltage,-0.09 (-0.56)
Supply,24.2V / 0.2A/43.1C / 3.6W
DI,0
DO,0
Index,EncPos,TargetPos,ActVel,TargetVel,ActErr,ActCurD,ActCurQ
0,-2,0,-0.85,0,2,-0.024,-0.071
1,2,0,-0.55,0,-2,0.001,0.008
2,1,0,0.48,0,-2,-0.015,0.08
3,-2,0,-2.01,0,2,-0.001,-0.068
4,-1,0,2.02,0,0,0.015,-0.079
5,3,0,-1.09,0,-2,0.001,0.085
6,0,0,0.74,0,0,-0.001,0.002
7,-2,0,-0.02,0,2,0.002,-0.127
8,1,0,-1.24,0,-1,-0.008,-0.009
9,2,0,0.58,0,-2,-0.013,0.035
10,-2,0,1.04,0,2,-0.008,-0.011
11,-2,0,-8.26,0,2,-0.006,-0.198
12,3,0,7.92,0,-2,-0.008,0.033
13,1,0,1.02,0,-1,-0.002,0.014
14,-3,0,-7,0,3,0.026,-0.011
15,0,0,-0.13,0,0,0.022,-0.053
16,2,0,0.47,0,-3,-0.006,0.092
17,-1,0,0.51,0,1,0.033,0.041
18,-2,0,-0.02,0,2,-0.025,-0.064
19,2,0,-0.2,0,-2,-0.017,0.009
20,2,0,0.76,0,-1,0.001,0.085
21,-2,0,-0.03,0,2,0.028,-0.064
22,-1,0,-0.05,0,1,-0.014,-0.061
23,2,0,-1.73,0,-2,-0.018,0.007
24,0,0,1.1,0,0,0.012,-0.025
25,-3,0,-5.59,0,2,0.041,-0.114
26,1,0,-0.66,0,-1,0.018,-0.027
27,2,0,0.18,0,-2,0.045,0.049
28,-2,0,0.7,0,2,0.018,-0.032
29,-2,0,1.34,0,2,-0.011,-0.15
30,2,0,-7.38,0,-3,-0.027,0.045
31,1,0,1.3,0,-1,-0.017,0.001
32,-3,0,-0.94,0,3,-0.014,-0.049
33,0,0,-0.52,0,0,0.003,-0.053
34,3,0,8.46,0,-3,0.007,-0.009
35,-1,0,0.6,0,1,0.006,0.006
36,-2,0,-0.28,0,2,-0.011,-0.1
37,2,0,-0.95,0,-2,-0.007,-0.02
38,2,0,-1.2,0,-2,0.001,-0.011
39,-2,0,-1.56,0,3,-0.041,-0.058
40,-1,0,0.99,0,1,0.024,-0.041
41,2,0,0.22,0,-2,0.04,0.067
42,0,0,0.54,0,0,0.022,0.032
43,-3,0,1.64,0,3,0.013,-0.146
44,1,0,-0.73,0,-1,-0.01,-0.042
45,2,0,0.1,0,-2,-0.001,0.064
46,-2,0,1.49,0,2,0.022,0.005
47,-2,0,-1.32,0,2,0.019,-0.073
48,2,0,-0.35,0,-2,-0.018,0.028
49,1,0,0.7,0,-1,0.006,0.018
50,-3,0,2.57,0,2,0.016,-0.148
51,0,0,-1.17,0,0,-0.007,-0.051
52,3,0,8,0,-2,0.014,-0.005
53,-1,0,0.09,0,1,0.035,0.015
54,-2,0,0.27,0,2,-0.033,-0.094
55,2,0,-0.32,0,-2,-0.008,-0.043
56,1,0,-4.86,0,-2,-0.01,0.055
57,-2,0,-0.42,0,2,-0.005,-0.06
58,-1,0,-0.43,0,1,-0.001,-0.056
59,3,0,4.81,0,-2,0.004,0.073
60,0,0,0.95,0,0,0.004,0.029
61,-3,0,2.47,0,2,-0.004,0
62,1,0,-0.64,0,-1,0.027,-0.033
63,2,0,0.53,0,-2,-0.01,0.039
64,-2,0,0.06,0,2,0.03,0.018
65,-2,0,-0.22,0,1,0.043,-0.013
66,2,0,-0.35,0,-2,0.014,0.01
67,1,0,0.42,0,-1,-0.002,0.01
68,-2,0,0.45,0,3,0.006,-0.037
69,0,0,-0.84,0,0,0.012,-0.055
70,3,0,-1.45,0,-2,0.024,0.064
71,-1,0,0.3,0,1,-0.004,-0.017
72,-2,0,0.31,0,2,0.028,-0.062
73,2,0,0.69,0,-2,-0.008,-0.034
74,1,0,0.2,0,-2,0.008,-0.018
75,-2,0,0.05,0,2,0.019,0.001
76,-1,0,0.03,0,0,-0.009,-0.036
77,3,0,-1.04,0,-3,0.007,0.094
78,0,0,0.78,0,0,-0.001,0.048
79,-2,0,-0.72,0,2,-0.016,-0.118
80,1,0,-0.22,0,-1,0.014,-0.015
81,2,0,-0.1,0,-2,0,0.046
82,-2,0,0.36,0,2,0,-0.022
83,-1,0,-2.1,0,1,-0.011,-0.111
84,3,0,2.42,0,-2,0.017,0.036
85,0,0,1.89,0,-1,0.007,0.101
86,-2,0,1.45,0,2,-0.019,-0.014
87,1,0,1.69,0,0,0.023,-0.035
88,2,0,-0.65,0,-2,0.006,0.059
89,-2,0,0.98,0,1,-0.001,-0.037
90,-1,0,-0.11,0,2,0.015,-0.086
91,2,0,-0.15,0,-2,0.021,0.024
92,-3,0,0.19,0,2,0.026,-0.039
93,-1,0,-7.59,0,1,-0.011,-0.091
94,2,0,-0.38,0,-2,0.002,0.006
95,0,0,2.26,0,0,-0.005,0.03
96,-2,0,-0.97,0,2,0.005,-0.037
97,1,0,-1.23,0,0,0.02,-0.066
98,2,0,0.22,0,-2,0,0.057
99,-2,0,1.02,0,1,0.018,-0.012
100,2,0,-0.99,0,-1,-0.003,0.021
101,2,0,7.92,0,-2,0.003,0.025
102,-3,0,-5.99,0,2,0.014,-0.041
103,-1,0,-0.84,0,1,0.013,-0.101
104,3,0,-2.45,0,-3,0.017,0.017
105,0,0,0.65,0,0,-0.007,0.047
106,-2,0,-0.02,0,3,0.002,-0.074
107,1,0,-1.4,0,0,0.019,-0.071
108,2,0,0.99,0,-2,0.045,0.084
109,-2,0,0.53,0,1,0.011,-0.026
110,-2,0,-6.21,0,2,-0.008,-0.061
111,3,0,4.46,0,-2,0.006,0.003
112,1,0,1.13,0,-1,0.023,0.032
113,-3,0,0.23,0,2,-0.012,-0.106
114,0,0,-0.84,0,0,0.017,-0.087
115,2,0,-0.28,0,-3,0.04,0.026
116,-1,0,0.77,0,1,-0.019,-0.039
117,-2,0,-0.58,0,2,0.017,-0.115
118,2,0,-1.04,0,-1,0.007,-0.013
119,1,0,1.27,0,-2,0.001,0.022
120,-2,0,-0.16,0,2,-0.007,-0.045
121,-1,0,1.49,0,1,0.017,-0.073
122,3,0,-0.64,0,-3,0.02,0.045
123,0,0,0.76,0,0,0.013,0.03
124,-3,0,-6.72,0,3,-0.006,-0.106
125,1,0,-1.05,0,-1,0.009,-0.074
126,2,0,0.34,0,-2,-0.001,0.016
127,-2,0,0.78,0,2,-0.005,-0.085
128,-1,0,0.39,0,2,0.009,-0.061
129,3,0,6.93,0,-2,0.023,0.041
130,1,0,-0.62,0,-1,-0.016,0.031
131,-2,0,6.99,0,2,0.027,-0.095
132,0,0,-0.98,0,0,0.005,-0.071
133,2,0,-0.33,0,-3,0.02,0.069
134,-1,0,0.53,0,1,-0.003,-0.015
135,-2,0,-0.68,0,2,0.012,-0.105
136,2,0,-0.2,0,-2,0.002,-0.042
137,1,0,0.46,0,-1,-0.024,-0.018
138,-2,0,0.63,0,2,0.005,-0.094
139,-1,0,-6.36,0,1,-0.001,-0.061
140,3,0,-2.79,0,-2,0.02,0.013
141,-1,0,0.43,0,0,-0.005,0.01
142,-2,0,0.61,0,2,0.016,-0.143
143,1,0,-7.8,0,-1,0.014,-0.035
144,2,0,0.84,0,-2,-0.003,0.045
145,-2,0,-0.21,0,2,0.02,-0.002
146,-1,0,0.24,0,2,0.036,-0.046
147,2,0,-7.09,0,-2,-0.009,0.051
148,0,0,0.65,0,-1,0.006,-0.009
149,-3,0,-6.98,0,3,-0.01,-0.079
150,0,0,-8.19,0,0,0.005,-0.028
151,2,0,0.3,0,-2,-0.009,0.063
152,-2,0,2.65,0,1,-0.015,-0.006
153,-2,0,0.45,0,2,-0.008,-0.1
154,2,0,-0.27,0,-2,0.003,-0.004
155,1,0,0.65,0,-1,0.017,0.086
156,-3,0,-6.24,0,3,-0.03,-0.045
157,0,0,-1.64,0,0,0.023,0.005
158,3,0,4.68,0,-2,-0.014,0.044
159,-1,0,0.73,0,0,0.022,0.013
160,-2,0,-0.28,0,2,0.014,-0.114
161,2,0,-1,0,-1,0.023,0.01
162,2,0,-0.16,0,-2,-0.004,0.027
163,-2,0,0.65,0,2,-0.011,-0.011
164,-1,0,-0.1,0,1,0.016,-0.082
165,3,0,-0.93,0,-3,-0.015,0.058
166,0,0,1.29,0,0,0.028,0.056
167,-3,0,-6.95,0,3,-0.008,-0.048
168,1,0,-0.3,0,0,0.008,-0.105
169,2,0,0.18,0,-2,-0.005,0.049
170,-2,0,0.51,0,2,0.005,-0.038
171,-2,0,0.6,0,2,0.013,-0.069
172,2,0,0,0,-2,0.018,0.015
173,1,0,1.2,0,-1,0.019,0.039
174,-2,0,-2.13,0,2,-0.017,-0.058
175,0,0,-0.84,0,0,0.009,-0.059
176,3,0,5.33,0,-3,0.009,0.108
177,-1,0,0,0,1,-0.02,0.024
178,-2,0,-0.49,0,2,0.007,-0.077
179,2,0,-0.55,0,-2,0.027,0.03
180,1,0,1.37,0,-1,-0.016,0.04
181,-3,0,-5.77,0,2,0.046,-0.037
182,0,0,-1.16,0,0,0.008,-0.08
183,2,0,1.44,0,-2,0.018,-0.002
184,-1,0,0.26,0,0,-0.039,0.055
185,-2,0,-0.69,0,2,0.006,-0.095
186,2,0,-1.09,0,-2,0.047,0.058
187,2,0,-1.08,0,-2,0.021,0.019
188,-2,0,-0.27,0,2,0.029,-0.064
189,-1,0,1.99,0,1,-0.028,-0.041
190,3,0,6.9,0,-2,0.007,0.083
191,-1,0,0.11,0,0,0.014,0.05
192,-2,0,-1.3,0,2,0.008,-0.099
193,2,0,-0.49,0,-2,0.001,0.018
194,2,0,6.65,0,-2,-0.022,0.074
195,-3,0,2.69,0,2,0.024,-0.052
196,-1,0,-5.4,0,1,0.007,-0.042
197,3,0,4.24,0,-2,-0.027,0.114
198,-1,0,1.51,0,0,0.021,0.012
199,-2,0,-1.69,0,2,0.009,-0.074
200,2,0,-1.59,0,-2,0.02,-0.023
201,1,0,-5.38,0,-2,-0.023,0.044
202,-2,0,5.47,0,3,0.02,-0.008
203,0,0,-0.61,0,0,0.015,-0.015
204,2,0,0.62,0,-2,0.023,0.078
205,0,0,-0.62,0,0,0.001,0.009
206,-1,0,0.04,0,1,0.007,-0.058
207,-1,0,-0.07,0,1,0.01,-0.029
208,1,0,-1.27,0,0,-0.004,-0.046
209,1,0,0.84,0,0,0.002,-0.004
210,0,0,-2.57,0,1,-0.019,-0.016
211,-1,0,-4.32,0,1,-0.043,-0.043
212,0,0,2.19,0,-1,0.007,-0.033
213,1,0,0.93,0,-1,0.001,-0.015
214,0,0,7.36,0,0,-0.001,0.04
215,-1,0,0.73,0,0,-0.004,-0.077
216,1,0,4.74,0,0,0.027,0.034
217,0,0,0.1,0,-1,-0.028,0.032
218,0,0,-0.77,0,1,-0.008,-0.079
219,0,0,0.5,0,1,0.026,0
220,0,0,0.27,0,-1,0.004,-0.009
221,1,0,-0.07,0,-1,-0.007,0.026
222,-1,0,1.86,0,0,0.013,-0.032
223,-1,0,-0.25,0,1,0.014,-0.015
224,1,0,-1.94,0,0,0.001,0.008
225,1,0,0.36,0,-1,0.028,0.01
226,0,0,-1.54,0,0,0.008,-0.063
227,-1,0,-0.06,0,1,0.004,-0.067
228,0,0,0.66,0,0,-0.005,-0.005
229,1,0,0.3,0,-1,0.005,0.001
230,0,0,-0.42,0,0,-0.009,-0.015
231,-1,0,0.12,0,1,0.016,-0.049
232,0,0,-0.12,0,0,0.014,0.02
233,1,0,0.64,0,-1,-0.012,-0.032
234,0,0,1.06,0,0,0.003,-0.009
235,-1,0,-4.74,0,1,0.036,-0.024
236,0,0,0.41,0,0,0.006,-0.003
237,0,0,-0.22,0,0,0.02,-0.018
238,0,0,-0.42,0,0,0.003,0.029
239,-1,0,1.35,0,0,-0.016,-0.014
240,0,0,-0.54,0,0,0.004,-0.037
241,0,0,-6.67,0,0,-0.007,0.037
242,0,0,-0.46,0,0,0.001,-0.023
243,0,0,0.62,0,0,-0.002,0.015
244,0,0,-0.3,0,0,0.011,-0.061
245,1,0,-0.54,0,-1,0.031,-0.023
246,0,0,0.64,0,0,0.017,-0.027
247,-1,0,0.66,0,1,-0.001,-0.065
248,0,0,-8.09,0,0,0.02,-0.07
249,171,154,-119.42,-108.08,0,0.013,-0.091
250,2569,2473,-648.4,-621.78,-2,0.073,-0.176
