Status,40080111
Voltage,-0.01 (-0.10)
Supply,24.2V / 0.2A/38.7C / 3.6W
DI,0
DO,0
Index,EncPos,TargetPos,ActVel,TargetVel,ActErr,ActCurD,ActCurQ
125,130207,128246,-1199.19,-1200,-1,-0.011,-0.182
126,138205,136286,-1212.78,-1200,-1,-0.004,-0.159
127,146207,144286,-1206.74,-1200,0,-0.052,-0.123
128,154207,152286,-1199.5,-1200,-1,0.011,-0.129
129,162207,160286,-1211.65,-1200,-1,-0.02,-0.19
130,170208,168266,-1206.09,-1200,-1,-0.012,-0.15
131,178208,176306,-1172.9,-1200,-3,-0.012,-0.194
132,185384,183899,-997.59,-996.38,-3,-0.022,-0.168
133,189282,188705,-424.54,-435.16,-3,0.009,-0.121
134,189997,189985,-3.83,-24.63,5,-0.004,-0.099
135,189463,189765,243.9,141.91,-4,-0.01,0.061
136,185933,187123,681.55,677.06,1,-0.025,0.122
137,178980,180817,1194.77,1142.97,-3,-0.017,0.095
138,170985,172869,1188.83,1200,-6,-0.038,0.137
139,162985,164850,1183.99,1200,-4,0.042,0.144
140,154987,156871,1199.75,1200,-4,0.02,0.144
141,146987,148851,1205.75,1200,-3,0.042,0.135
142,138988,140852,1187.92,1200,-3,0.011,0.113
143,130987,132852,1191.57,1200,-3,0.016,0.115
144,122988,124832,1198.72,1200,-2,0.011,0.11
145,114988,116832,1212.23,1200,-2,-0.007,0.113
146,106988,108831,1200.69,1200,-4,-0.003,0.125
147,98987,100831,1182.75,1200,-4,-0.007,0.121
148,90988,92812,1188.5,1200,-3,0.008,0.126
149,82988,84832,1202.01,1200,-2,0.005,0.135
150,74988,76813,1183.47,1200,-2,-0.013,0.108
151,66991,68793,1205.08,1200,-4,-0.002,0.125
152,58989,60794,1184.13,1200,-3,0.008,0.153
153,50990,52814,1200.8,1200,-3,0,0.152
154,42990,44794,1197.29,1200,-2,-0.015,0.124
155,34989,36814,1189.46,1200,-1,0.016,0.168
156,26989,28794,1192.44,1200,-2,-0.019,0.121
157,18990,20794,1201.07,1200,-3,-0.026,0.144
158,10991,12774,1193.56,1200,-1,-0.004,0.141
159,4050,5377,821.78,942.08,5,-0.002,0.156
160,538,997,241.69,371.44,0,0.006,0.163
161,0,3,-0.53,8.9,3,0.013,0.001
162,722,365,-297.47,-190.5,7,0.017,-0.079
163,4647,3439,-875.42,-746.29,5,-0.031,-0.098
164,11831,10091,-1198.49,-1169.15,-2,0.046,-0.127
165,19829,18051,-1199.87,-1200,-1,0.019,-0.151
166,27829,26070,-1222.64,-1200,-2,0.008,-0.166
167,35829,34089,-1200.3,-1200,-1,0.012,-0.139
168,43828,42089,-1200.57,-1200,-1,0.007,-0.141
169,51827,50068,-1199.56,-1200,-1,0.022,-0.133
170,59827,58088,-1201.66,-1200,-1,0.003,-0.14
171,67826,66108,-1216.4,-1200,-1,0.004,-0.156
172,75827,74108,-1206.22,-1200,-2,-0.007,-0.125
173,83829,82109,-1200.9,-1200,-1,0.032,-0.14
174,91827,90128,-1199.22,-1200,-2,0.016,-0.125
175,99828,98108,-1199.31,-1200,-2,-0.012,-0.118
176,107828,106128,-1200.69,-1200,-2,0.023,-0.136
177,115826,114127,-1201.25,-1200,-3,0.008,-0.14
178,123826,122107,-1200.81,-1200,-1,-0.015,-0.133
179,131825,130146,-1205.61,-1200,-2,0.015,-0.162
180,139825,138146,-1206.78,-1200,-1,0.001,-0.122
181,147826,146146,-1199.35,-1200,-1,0.01,-0.18
182,155826,154126,-1197.38,-1200,-2,0.014,-0.156
183,163826,162146,-1199.74,-1200,-2,0.006,-0.177
184,171826,170166,-1198.72,-1200,-2,0.027,-0.156
185,179810,178126,-1190.5,-1198.23,-3,0.004,-0.137
186,186490,185335,-751.9,-881.94,-6,0.029,-0.152
187,189617,189270,-199.95,-306.67,-2,0.043,-0.13
188,189997,190000,-7.13,-1,3,-0.028,0.017
189,189062,189467,336,242.31,-5,-0.009,0.057
190,184769,185959,945.76,812.09,-2,0.013,0.114
191,177393,179024,1193.58,1186.88,5,0.009,0.128
192,169394,171030,1203.32,1200,4,-0.012,0.174
193,161394,163030,1197.95,1200,4,0.042,0.151
194,153394,155011,1198.77,1200,4,0.032,0.178
195,145394,147011,1198.14,1200,4,0.053,0.145
196,137394,139012,1192.02,1200,3,0.031,0.17
197,129396,130992,1197.37,1200,5,0.017,0.148
198,121395,122992,1200.49,1200,4,0.029,0.13
199,113394,114991,1198.64,1200,4,0.036,0.138
200,105395,107011,1198.94,1200,3,0.066,0.191
201,97396,98992,1198.38,1200,3,0.013,0.141
202,89396,90972,1198.09,1200,4,0.04,0.141
203,81395,82992,1187.43,1200,5,-0.021,0.129
204,73395,74993,1182.03,1200,3,-0.023,0.134
205,65398,66993,1198.12,1200,3,-0.011,0.129
206,57397,58974,1214.39,1200,4,-0.007,0.158
207,49397,50954,1181.31,1200,3,-0.024,0.143
208,41397,42954,1213.26,1200,5,0.013,0.147
209,33396,34954,1210.23,1200,4,-0.026,0.124
210,25394,26974,1197.25,1200,5,0.028,0.122
211,17396,18954,1197.25,1200,5,0.02,0.157
212,9433,10939,1151.18,1188.72,9,0.026,0.122
213,3033,4016,702.88,820.7,7,0.01,0.148
214,268,526,160.77,249.77,-1,0.023,0.108
215,7,0,-12.36,-0.74,0,0.016,-0.065
216,1189,745,-406.22,-299.96,8,-0.006,-0.078
217,5869,4692,-970.44,-875.09,2,-0.037,-0.113
218,13415,11871,-1199.42,-1197.31,0,-0.012,-0.181
219,21414,19890,-1201.15,-1200,0,-0.001,-0.133
220,29413,27890,-1200.23,-1200,1,-0.07,-0.144
221,37412,35909,-1202.99,-1200,1,-0.019,-0.172
222,45410,43909,-1200.43,-1200,1,0.007,-0.181
223,53412,51908,-1200,-1200,1,-0.05,-0.152
224,61412,59908,-1200.81,-1200,0,-0.036,-0.15
225,69411,67908,-1206.94,-1200,0,-0.041,-0.15
226,77412,75909,-1213.22,-1200,1,-0.009,-0.137
227,85413,83929,-1199.93,-1200,0,-0.06,-0.146
228,93412,91948,-1199.4,-1200,0,-0.023,-0.154
229,101411,99948,-1216.88,-1200,0,-0.033,-0.156
230,109411,107948,-1200.13,-1200,0,-0.018,-0.13
231,117411,115947,-1199.92,-1200,0,-0.015,-0.165
232,125409,123947,-1206.75,-1200,0,-0.032,-0.121
233,133408,131966,-1219.1,-1200,0,-0.041,-0.184
234,141409,139946,-1217.23,-1200,0,-0.029,-0.131
235,149409,147966,-1218.51,-1200,0,-0.023,-0.172
236,157411,155966,-1202.18,-1200,-1,0.017,-0.163
237,165410,163966,-1195.89,-1200,-1,-0.049,-0.119
238,173411,171986,-1201.68,-1200,-1,-0.008,-0.145
239,181332,179945,-1135.22,-1171.55,-2,-0.016,-0.153
240,187413,186584,-641.16,-755.22,-6,0,-0.099
241,189828,189638,-121.49,-196.18,-2,-0.006,-0.078
242,189976,189997,27.32,7.62,-1,0.007,0.032
243,188525,189010,475.13,358.81,-5,0.022,0.073
244,183481,184626,1036.31,933.21,-3,-0.001,0.133
245,175807,177209,1217.35,1200,-3,-0.019,0.127
246,167808,169210,1199.05,1200,-3,-0.004,0.12
247,159808,161230,1216.17,1200,-3,-0.008,0.117
248,151809,153211,1200.32,1200,-2,-0.029,0.151
249,143809,145191,1210.38,1200,-4,0.003,0.123
250,135811,137192,1206.58,1200,-3,-0.014,0.125
251,127809,129172,1205.63,1200,-4,-0.016,0.122
252,119811,121172,1205.61,1200,-3,-0.032,0.156
253,111809,113191,1205.63,1200,-3,-0.042,0.129
254,103809,105171,1206.78,1200,-2,-0.045,0.11
255,95810,97172,1201.36,1200,-2,-0.048,0.121
256,87811,89172,1221.61,1200,-3,0.032,0.145
257,79812,81152,1226.44,1200,-3,0.004,0.149
258,71811,73153,1223.23,1200,-3,0.015,0.163
259,63811,65154,1199.08,1200,-3,0.025,0.161
260,55812,57154,1223.37,1200,-1,-0.051,0.129
261,47812,49134,1207.13,1200,-2,-0.037,0.109
262,39811,41134,1201.53,1200,-3,0.004,0.152
263,31810,33134,1198.38,1200,0,-0.022,0.161
264,23811,25134,1200.47,1200,-2,-0.001,0.181
265,15810,17134,1201.43,1200,-1,-0.017,0.157
266,7943,9205,1110.47,1148.06,2,-0.052,0.133
267,2186,2879,571.88,687.69,8,0.007,0.139
268,102,233,84.83,148.92,1,0.012,0.107
269,51,14,-59.61,-22.08,3,0.006,-0.043
270,1797,1294,-521.42,-423.44,7,0.014,-0.098
271,7189,6082,-1052.26,-985.97,0,0.029,-0.123
272,14968,13691,-1200.58,-1200,-4,0.02,-0.14
273,22968,21690,-1200.26,-1200,-3,-0.002,-0.142
274,30968,29690,-1176.52,-1200,-4,-0.032,-0.136
275,38967,37709,-1183.68,-1200,-4,-0.036,-0.158
276,46965,45689,-1190.2,-1200,-3,0,-0.162
277,54965,53708,-1176.63,-1200,-4,0.018,-0.116
278,62965,61708,-1198.41,-1200,-4,0.006,-0.175
279,70965,69708,-1199.39,-1200,-3,-0.011,-0.156
280,78967,77729,-1176.85,-1200,-3,-0.007,-0.152
281,86966,85729,-1200.67,-1200,-4,0.007,-0.148
282,94965,93728,-1185.55,-1200,-4,0.008,-0.151
283,102966,101728,-1200.59,-1200,-4,0.025,-0.15
284,110964,109748,-1198.18,-1200,-2,0.021,-0.149
285,118964,117747,-1186.03,-1200,-4,0.026,-0.136
286,126963,125746,-1199.92,-1200,-4,0.033,-0.168
287,134963,133746,-1175.34,-1200,-3,0.008,-0.151
288,142963,141766,-1193.78,-1200,-3,-0.005,-0.128
289,150963,149766,-1177.11,-1200,-3,0.02,-0.147
290,158964,157766,-1189.59,-1200,-5,0.015,-0.135
291,166964,165766,-1177.55,-1200,-4,-0.006,-0.176
292,174965,173766,-1201.83,-1200,-5,-0.004,-0.136
293,182754,181662,-1069.2,-1117.18,-6,0.002,-0.168
294,188173,187609,-536.66,-622.01,-3,-0.015,-0.101
295,189947,189860,-74.94,-107.36,-4,-0.006,-0.098
296,189901,189959,86.44,44.4,-3,-0.004,0.071
297,187842,188368,576.32,487.45,-5,0.004,0.061
298,182109,183139,1089.21,1036.13,4,0.022,0.128
299,174251,175429,1190.41,1200,2,-0.017,0.145
300,166251,167430,1178,1200,3,0.021,0.23
301,158253,159410,1194.14,1200,3,0.015,0.136
302,150252,151391,1199.93,1200,5,0.049,0.185
303,142253,143372,1177,1200,3,-0.002,0.169
304,134253,135372,1181.94,1200,3,0.012,0.164
305,126253,127372,1176.63,1200,4,0.012,0.151
306,118254,119372,1188.86,1200,4,-0.003,0.132
307,110253,111351,1178.29,1200,3,0.019,0.182
308,102254,103351,1198.89,1200,3,-0.019,0.17
309,94252,95352,1184.03,1200,4,0.009,0.157
310,86253,87352,1200.26,1200,4,0.018,0.159
311,78255,79332,1200.88,1200,3,0.027,0.155
312,70253,71333,1178.73,1200,4,0.016,0.216
313,62254,63334,1201.37,1200,4,0.053,0.162
314,54254,55334,1178.34,1200,2,0.008,0.23
315,46255,47314,1194.24,1200,3,0.029,0.187
316,38256,39334,1182.48,1200,4,0.015,0.122
317,30255,31314,1200.03,1200,6,-0.004,0.137
318,22256,23314,1187.87,1200,4,0.052,0.142
319,14252,15314,1198.69,1200,6,0.022,0.17
320,6563,7480,999.81,1077.96,9,0.016,0.146
321,1502,1946,461.79,553.06,4,0.021,0.143
322,21,74,25.84,70.6,7,0.002,0.095
323,166,90,-140.14,-74.78,6,-0.002,-0.104
324,2574,2055,-646.64,-560.31,5,0.013,-0.064
325,8652,7712,-1117.62,-1082.32,2,0.001,-0.137
326,16573,15551,-1201.18,-1200,2,-0.031,-0.142
327,24573,23550,-1195.13,-1200,2,-0.026,-0.203
328,32570,31570,-1199.5,-1200,2,0.018,-0.158
329,40571,39569,-1200.17,-1200,2,-0.029,-0.129
330,48570,47548,-1200.47,-1200,2,-0.037,-0.13
331,56569,55568,-1195.89,-1200,2,-0.035,-0.077
332,64570,63568,-1201.18,-1200,2,-0.06,-0.117
333,72571,71568,-1200.49,-1200,2,-0.013,-0.14
334,80570,79589,-1188.65,-1200,2,0.008,-0.141
335,88569,87589,-1200.98,-1200,2,-0.001,-0.177
336,96570,95588,-1200.93,-1200,3,0.023,-0.152
337,104569,103588,-1198.79,-1200,1,-0.001,-0.131
338,112569,111587,-1191.07,-1200,2,-0.036,-0.135
339,120570,119627,-1191.2,-1200,1,-0.015,-0.164
340,128568,127606,-1201.05,-1200,2,-0.009,-0.153
341,136567,135606,-1201.33,-1200,2,-0.01,-0.142
342,144568,143626,-1205.76,-1200,1,-0.041,-0.127
343,152569,151626,-1214.63,-1200,2,-0.008,-0.171
344,160569,159626,-1195.8,-1200,1,-0.034,-0.183
345,168569,167646,-1196.17,-1200,1,-0.048,-0.108
346,176569,175646,-1187.81,-1200,0,-0.02,-0.149
347,184117,183326,-972.22,-1033.19,-2,0.017,-0.12
348,188797,188456,-409.92,-483.26,-1,-0.028,-0.131
349,189992,189968,-15.48,-40.6,-7,0.001,-0.062
350,189742,189841,150.62,109.8,-4,0.007,0.079
351,186983,187485,700.43,627.77,-1,-0.003,0.088
352,180612,181460,1159.32,1119.33,-3,-0.024,0.129
353,172652,173549,1209.01,1200,-3,-0.028,0.137
354,164653,165550,1203.15,1200,-4,0.004,0.153
355,156653,157530,1200.48,1200,-4,-0.058,0.1
356,148653,149531,1203.07,1200,-2,-0.022,0.168
357,140655,141552,1204.02,1200,-2,0.019,0.151
358,132654,133512,1200.61,1200,-2,-0.023,0.151
359,124654,125512,1203.17,1200,-3,0.001,0.154
