Status,40080111
Voltage,-0.13 (0.03)
Supply,24.2V / 0.2A/38.4C / 3.6W
DI,0
DO,0
Index,EncPos,TargetPos,ActVel,TargetVel,ActErr,ActCurD,ActCurQ
127,-2,0,0.2,0,2,-0.028,0.001
128,-3,0,-1.05,0,3,0.039,-0.1
129,-2,0,0.16,0,2,0.016,-0.101
130,-1,0,-0.72,0,1,0.004,-0.071
131,202,117,-139.09,-89.15,7,0.015,-0.071
132,2763,2239,-657.31,-587.28,1,-0.021,-0.122
133,8979,8040,-1161.69,-1098.73,6,-0.029,-0.165
134,16916,15951,-1204.36,-1200,8,0.01,-0.165
135,24916,23910,-1215.92,-1200,8,-0.001,-0.164
136,32915,31950,-1211.2,-1200,7,-0.011,-0.182
137,40916,39949,-1217.2,-1200,7,-0.002,-0.113
138,48914,47948,-1202.2,-1200,7,-0.044,-0.153
139,56914,55948,-1199.27,-1200,7,-0.016,-0.105
140,64914,63948,-1217.02,-1200,6,-0.042,-0.128
141,72914,71968,-1222.2,-1200,5,-0.056,-0.179
142,80916,79969,-1197.09,-1200,6,-0.04,-0.118
143,88914,87969,-1209.62,-1200,7,-0.038,-0.123
144,96914,95988,-1200.01,-1200,6,0.011,-0.154
145,104913,103988,-1200.43,-1200,6,-0.018,-0.134
146,112911,111987,-1204.59,-1200,7,-0.023,-0.146
147,120911,119987,-1201.24,-1200,7,-0.004,-0.154
148,128911,127986,-1206.23,-1200,7,-0.048,-0.122
149,136911,136006,-1204.62,-1200,7,-0.059,-0.124
150,144910,144006,-1204.86,-1200,7,0.001,-0.141
151,152910,152006,-1210.92,-1200,8,-0.047,-0.131
152,160910,160006,-1216.73,-1200,8,-0.049,-0.099
153,168911,168006,-1199.06,-1200,8,-0.013,-0.162
154,176914,176026,-1220.42,-1200,6,-0.047,-0.161
155,184388,183649,-966.43,-1011.9,2,0.019,-0.168
156,188907,188602,-385.01,-453.99,1,0,-0.141
157,189998,189979,-16.39,-30.94,-8,-0.005,-0.087
158,189690,189795,178.41,129.57,-5,-0.014,0.124
159,186756,187269,724.99,657.69,3,0.034,0.157
160,180236,181064,1185.54,1134.38,-8,-0.027,0.117
161,172264,173129,1213.24,1200,-8,-0.035,0.126
162,164264,165130,1224.82,1200,-7,-0.063,0.136
163,156264,157111,1200.47,1200,-6,-0.031,0.176
164,148265,149111,1207.99,1200,-6,-0.056,0.153
165,140265,141132,1200.89,1200,-7,-0.047,0.127
166,132265,133092,1219.03,1200,-7,-0.019,0.133
167,124265,125092,1217.7,1200,-7,-0.033,0.147
168,116264,117112,1208.67,1200,-5,-0.034,0.167
169,108264,109111,1218.85,1200,-6,-0.02,0.147
170,100264,101071,1218.08,1200,-6,-0.024,0.15
171,92264,93072,1200.98,1200,-6,-0.029,0.156
172,84266,85052,1205.88,1200,-6,-0.028,0.167
173,76266,77073,1200.51,1200,-6,-0.05,0.146
174,68268,69053,1219.68,1200,-5,-0.036,0.152
175,60268,61054,1208.19,1200,-5,-0.015,0.143
176,52268,53054,1207.25,1200,-5,-0.034,0.175
177,44268,45054,1202.41,1200,-6,-0.053,0.133
178,36267,37034,1200.41,1200,-5,-0.025,0.144
179,28267,29034,1207.63,1200,-5,-0.033,0.189
180,20266,21054,1219.06,1200,-4,0.007,0.178
181,12265,13014,1216.95,1200,-2,-0.042,0.15
182,4976,5566,905.31,957.92,0,-0.014,0.154
183,849,1072,315.9,388.18,-3,0.014,0.164
184,0,5,0.44,12.57,4,0.027,0.065
185,441,324,-220.27,-175.4,6,0.013,-0.11
186,3741,3278,-780.56,-727.3,4,-0.008,-0.107
187,10541,9818,-1175.4,-1162.16,-8,0.028,-0.189
188,18529,17811,-1194.17,-1200,-7,0.044,-0.176
189,26529,25810,-1203.71,-1200,-7,0.021,-0.184
190,34527,33809,-1195.32,-1200,-8,-0.003,-0.199
191,42527,41829,-1189.22,-1200,-7,0.067,-0.177
192,50526,49808,-1196.33,-1200,-7,0.024,-0.184
193,58527,57808,-1187.72,-1200,-7,0.021,-0.18
194,66526,65828,-1196.75,-1200,-7,0.029,-0.176
195,74527,73828,-1197.07,-1200,-8,-0.003,-0.223
196,82527,81849,-1186.01,-1200,-7,0.008,-0.176
197,90528,89848,-1205.04,-1200,-8,-0.033,-0.157
198,98529,97848,-1181.22,-1200,-7,0.024,-0.157
199,106527,105848,-1197.74,-1200,-6,0.01,-0.174
200,114527,113867,-1189.52,-1200,-7,0.025,-0.15
201,122526,121867,-1196.46,-1200,-7,-0.016,-0.152
202,130526,129866,-1182.21,-1200,-8,-0.023,-0.135
203,138526,137866,-1187.97,-1200,-7,0.036,-0.167
204,146527,145866,-1174.97,-1200,-9,-0.014,-0.173
205,154526,153866,-1195.95,-1200,-8,0.011,-0.171
206,162527,161886,-1197.78,-1200,-8,0.051,-0.18
207,170527,169886,-1175.66,-1200,-9,0.03,-0.171
208,178528,177866,-1180.61,-1199.4,-13,-0.003,-0.163
209,185619,185158,-852.81,-898.99,-8,0,-0.103
210,189353,189197,-282.9,-323.83,3,0.007,-0.106
211,190000,190000,-0.25,-2.57,-1,0.039,0.004
212,189395,189522,274.57,226.85,-5,-0.04,0.081
213,185714,186134,827.44,793.74,-2,-0.004,0.117
214,178665,179261,1162.05,1182.86,9,0.015,0.19
215,170669,171289,1170.24,1200,6,0.015,0.186
216,162670,163270,1189.72,1200,7,0.011,0.19
217,154671,155271,1164.86,1200,7,-0.003,0.181
218,146671,147271,1165.18,1200,7,0,0.14
219,138672,139272,1176.29,1200,8,-0.008,0.194
220,130673,131252,1187.22,1200,7,0.022,0.187
221,122672,123252,1163.25,1200,7,0.014,0.217
222,114671,115251,1174.65,1200,7,0.019,0.2
223,106671,107231,1176.41,1200,7,0.011,0.161
224,98671,99252,1163.64,1200,8,-0.013,0.169
225,90671,91232,1169.88,1200,8,0.019,0.132
226,82672,83232,1169.02,1200,8,0.031,0.164
227,74673,75213,1186.72,1200,7,0.022,0.118
228,66674,67253,1175.92,1200,6,0.01,0.21
229,58673,59214,1176.77,1200,8,-0.017,0.185
230,50673,51214,1165.12,1200,8,0.032,0.139
231,42673,43214,1163.63,1200,9,-0.007,0.174
232,34674,35194,1164.3,1200,7,0.02,0.179
233,26674,27214,1159.17,1200,7,0.01,0.17
234,18674,19194,1175.47,1200,8,-0.002,0.174
235,10680,11217,1162.09,1192.17,10,0.013,0.19
236,3832,4208,786.94,840.08,7,0.002,0.189
237,478,576,224.6,264.54,-4,-0.005,0.156
238,0,0,0.35,-0.02,0,0.029,-0.044
239,780,661,-316.93,-278.15,7,-0.017,-0.133
240,4811,4460,-899.66,-853.55,2,-0.031,-0.145
241,12046,11552,-1215.82,-1194.58,8,-0.014,-0.166
242,20045,19570,-1228.47,-1200,7,-0.01,-0.161
243,28045,27570,-1216.3,-1200,8,0.005,-0.156
244,36044,35569,-1210.54,-1200,8,-0.005,-0.131
245,44044,43589,-1223.14,-1200,9,-0.004,-0.143
246,52043,51588,-1219,-1200,9,0.008,-0.18
247,60043,59588,-1224.41,-1200,8,-0.005,-0.165
248,68043,67588,-1223.42,-1200,8,-0.004,-0.139
249,76045,75589,-1210.73,-1200,7,0.002,-0.166
250,84044,83609,-1232.73,-1200,9,-0.012,-0.133
251,92042,91608,-1210.66,-1200,10,-0.019,-0.125
252,100042,99608,-1227.93,-1200,7,-0.04,-0.161
253,108042,107608,-1221.55,-1200,8,-0.009,-0.115
254,116041,115607,-1205.59,-1200,8,-0.02,-0.144
255,124040,123607,-1202.82,-1200,10,-0.004,-0.16
256,132040,131626,-1209.24,-1200,9,-0.076,-0.124
257,140040,139606,-1198.45,-1200,7,-0.031,-0.178
258,148039,147626,-1223.96,-1200,9,-0.045,-0.122
259,156039,155646,-1215.1,-1200,9,-0.043,-0.116
260,164039,163646,-1210.7,-1200,9,-0.056,-0.117
261,172039,171646,-1222.55,-1200,8,-0.03,-0.169
262,180020,179613,-1181.19,-1179.18,5,-0.006,-0.156
263,186629,186368,-733.14,-779.7,-10,-0.001,-0.112
264,189648,189584,-182.57,-215.4,4,0.046,-0.119
265,190000,189998,13.94,4.85,-1,-0.015,0.039
266,188986,189099,370.17,339.73,-6,0,0.055
267,184565,184858,954.46,914.27,-5,-0.039,0.113
268,177135,177489,1201.64,1199.9,-7,-0.009,0.115
269,169136,169490,1201.19,1200,-8,-0.018,0.141
270,161137,161490,1205.3,1200,-9,-0.006,0.152
271,153137,153491,1205.28,1200,-8,-0.036,0.116
272,145138,145471,1200.66,1200,-9,-0.028,0.183
273,137138,137492,1216.87,1200,-8,0.003,0.154
274,129138,129492,1216.13,1200,-8,-0.034,0.138
275,121138,121472,1217.79,1200,-9,-0.021,0.144
276,113137,113471,1204.38,1200,-9,-0.008,0.153
277,105137,105471,1217.02,1200,-8,-0.024,0.139
278,97138,97472,1217.18,1200,-8,-0.024,0.149
279,89138,89452,1217.85,1200,-9,-0.026,0.143
280,81138,81452,1201.16,1200,-8,-0.036,0.119
281,73139,73453,1205.29,1200,-9,-0.009,0.139
282,65140,65453,1217.52,1200,-9,0.016,0.124
283,57139,57434,1206.49,1200,-8,-0.012,0.134
284,49139,49434,1199.54,1200,-8,-0.036,0.116
285,41140,41434,1200,1200,-8,-0.002,0.135
286,33140,33434,1220,1200,-9,0.002,0.154
287,25139,25414,1207.13,1200,-8,0.013,0.144
288,17138,17414,1217.58,1200,-6,-0.02,0.127
289,9187,9473,1157.45,1156.83,-4,-0.011,0.198
290,2883,3041,688.43,709.89,9,0.038,0.153
291,236,271,160.81,164.07,-1,0.01,0.106
292,11,10,-14.81,-17.15,2,0.011,-0.075
293,1277,1189,-422.62,-402.07,4,-0.002,-0.095
294,6069,5853,-996.51,-969.66,-5,-0.003,-0.18
295,13658,13391,-1201.01,-1200,-8,0.045,-0.168
296,21658,21390,-1207.1,-1200,-8,0.01,-0.205
297,29658,29410,-1200.9,-1200,-8,0.025,-0.189
298,37656,37409,-1203.01,-1200,-8,0.038,-0.202
299,45656,45429,-1202.35,-1200,-7,-0.003,-0.12
300,53655,53428,-1198.44,-1200,-6,0.07,-0.181
301,61656,61428,-1189.52,-1200,-7,0.042,-0.189
302,69656,69428,-1195.09,-1200,-7,0.031,-0.195
303,77656,77429,-1200.84,-1200,-7,0.034,-0.172
304,85656,85429,-1200.04,-1200,-7,0.012,-0.173
305,93655,93448,-1201.74,-1200,-8,0.001,-0.168
306,101656,101448,-1198.1,-1200,-6,0.037,-0.175
307,109655,109448,-1201.21,-1200,-6,0.016,-0.179
308,117655,117467,-1201.65,-1200,-7,0.01,-0.15
309,125653,125446,-1200.15,-1200,-6,0.02,-0.165
310,133653,133546,-1199.93,-1200,-8,-0.008,-0.134
311,141653,141546,-1204.16,-1200,-8,0.015,-0.145
312,149655,149546,-1202.01,-1200,-8,0.031,-0.155
313,157655,157567,-1219.24,-1200,-7,0.017,-0.164
314,165655,165566,-1201.42,-1200,-8,0.022,-0.157
315,173657,173586,-1202.32,-1200,-10,0.028,-0.19
316,181561,181494,-1138.61,-1123.89,-10,0.038,-0.159
317,187538,187494,-619.43,-638.48,-3,-0.031,-0.142
318,189847,189844,-108.67,-115.19,1,0.004,-0.126
319,189968,189967,38.4,38.92,-2,0.045,0.071
320,188431,188449,479.78,472.76,-7,-0.023,0.148
321,183272,183312,1023.92,1025.69,5,0.03,0.126
322,175561,175629,1201.77,1200,7,0.02,0.139
323,167562,167610,1200.18,1200,9,0.003,0.125
324,159562,159610,1176.32,1200,8,0.007,0.162
325,151563,151611,1204.26,1200,9,-0.01,0.134
326,143564,143591,1200.31,1200,7,-0.037,0.162
327,135564,135592,1201.31,1200,8,0.032,0.209
328,127564,127592,1206.18,1200,8,0.035,0.174
329,119563,119592,1200.99,1200,8,-0.013,0.165
330,111562,111571,1202.29,1200,8,0.021,0.128
331,103562,103571,1192.25,1200,9,0.039,0.169
332,95564,95592,1200.75,1200,8,0.003,0.182
333,87564,87572,1199.39,1200,9,0.003,0.161
334,79565,79572,1201.56,1200,7,0.047,0.173
335,71565,71573,1200.68,1200,8,0.015,0.167
336,63566,63554,1200.09,1200,8,0.01,0.141
337,55566,55554,1199.73,1200,8,0.031,0.193
338,45582,47534,1200.98,1200,7,0.046,0.163
339,37582,39534,1200.59,1200,8,0.037,0.202
340,29581,31534,1201.76,1200,8,0.03,0.131
341,21581,23534,1178.01,1200,9,0.051,0.189
342,13579,15514,1200.09,1200,9,0.022,0.17
343,6002,7696,1096.96,1087.75,11,0.021,0.196
344,1255,2047,564.89,569.52,2,0.026,0.117
345,6,89,93.42,79.31,2,-0.008,0.116
346,240,73,-59.14,-65.64,6,-0.037,-0.1
347,2943,1935,-537.87,-540.88,0,0.007,-0.117
348,9286,7495,-1066.33,-1071.4,8,0.02,-0.143
349,17237,15291,-1198.8,-1200,8,-0.023,-0.181
350,25237,23310,-1173.72,-1200,7,-0.03,-0.151
351,33237,31310,-1201,-1200,7,-0.007,-0.113
